FT,ToD,DoW,MO,Dc1,Dc3,Dr1,Dr3,Mc1,Mc3,Mr1,Mr3
1728569100000,605,4,1,dn,dn,0,-1.25,nm,nm,0,0.2108
1728569400000,610,4,1,dn,dn,-1,-2,nm,nm,0.2255,0.4159
1728569700000,615,4,1,dn,dn,-0.25,-2.75,nm,nm,0.0788,0.5938
1728570000000,620,4,1,dn,dn,-0.75,-2.25,nm,nm,0.3574,0.4859
1728570300000,625,4,1,dn,dn,-1.75,0,mv,nm,0.8339,0
1728570600000,630,4,1,up,dn,0.25,0,nm,nm,0.1488,0
1728570900000,635,4,1,up,dn,1.5,-4.5,nm,mv,2.2326,0.9378
1728571200000,640,4,1,dn,dn,-1.75,-5.25,mv,mv,1.7033,1.094
1728571500000,645,4,1,dn,dn,-4.25,-3.25,mv,mv,3.727,0.6814
1728571800000,650,4,1,up,up,0.75,5.75,nm,mv,0.4164,1.1711
1728572100000,655,4,1,up,up,0.25,9,nm,mv,0.1292,1.7993
1728572400000,660,4,1,up,up,4.75,8.25,mv,mv,2.4637,1.6415
1728572700000,665,4,1,up,up,4,2.75,mv,nm,1.4399,0.529
1728573000000,670,4,1,dn,dn,-0.5,-0.25,nm,nm,0.1609,0.0459
1728573300000,675,4,1,dn,up,-0.75,0.25,nm,nm,0.2516,0.0503
1728573600000,680,4,1,up,up,1,2.5,nm,nm,0.4633,0.5026
1728573900000,685,4,1,dn,up,0,1,nm,nm,0,0.2003
1728574200000,690,4,1,up,up,1.5,1,nm,nm,0.6903,0.225
1728574500000,695,4,1,dn,up,-0.5,1,nm,nm,0.3114,0.2363
1728574800000,700,4,1,dn,up,0,5.5,nm,mv,0,1.4103
1728575100000,705,4,1,up,up,1.5,5.25,nm,mv,1.8843,1.3552
1728575400000,710,4,1,up,up,4,5.75,mv,mv,5.088,1.4929
1728575700000,715,4,1,dn,up,-0.25,4.25,nm,mv,0.1654,1.0761
1728576000000,720,4,1,up,up,2,5.75,mv,mv,1.2954,1.4564
1728576300000,725,4,1,up,up,2.5,2.25,mv,nm,1.5828,0.5692
1728576600000,730,4,1,up,dn,1.25,-2,nm,nm,0.8585,0.5054
1728576900000,735,4,1,dn,dn,-1.5,-5,nm,mv,1.1643,1.2496
1728577200000,740,4,1,dn,dn,-1.75,-3.25,mv,mv,0.9718,0.8958
1728577500000,745,4,1,dn,dn,-1.75,-9,mv,mv,1.0603,2.7403
1728577800000,750,4,1,up,dn,0.25,-9.5,nm,mv,0.1366,2.7231
1728578100000,755,4,1,dn,dn,-7.5,-7.25,mv,mv,4.5809,1.9649
1728578400000,760,4,1,dn,dn,-2.25,-1,mv,nm,0.8119,0.239
1728578700000,765,4,1,up,dn,2.5,0,mv,nm,1.0394,0
1728579000000,770,4,1,dn,dn,-1.25,-8.25,nm,mv,0.4115,1.7086
1728579300000,775,4,1,dn,dn,-1.25,-5.75,nm,mv,0.4107,1.1898
1728579600000,780,4,1,dn,dn,-5.75,-1.25,mv,nm,1.887,0.2587
1728579900000,785,4,1,up,up,1.25,10,nm,mv,0.3836,1.9521
1728580200000,790,4,1,up,up,3.25,7.5,mv,mv,1.2362,1.4349
1728580500000,795,4,1,up,up,5.5,6,mv,mv,1.8282,1.1535
1728580800000,800,4,1,dn,dn,-1.25,-1.5,nm,nm,0.3466,0.2589
1728581100000,805,4,1,up,dn,1.75,0,mv,nm,0.4852,0
1728581400000,810,4,1,dn,dn,-2,-7,mv,mv,0.5608,1.172
1728581700000,815,4,1,up,dn,0.25,-6.75,nm,mv,0.0981,1.1694
1728582000000,820,4,1,dn,dn,-5.25,-1.5,mv,nm,2.0301,0.266
1728582300000,825,4,1,dn,dn,-1.75,-1.75,mv,nm,0.5263,0.3173
1728582600000,830,4,1,up,up,5.5,0.25,mv,nm,2.5474,0.0453
1728582900000,835,4,1,dn,dn,-5.5,-6.5,mv,mv,1.6383,1.1767
1728583200000,840,4,1,up,dn,0.25,-1.5,nm,nm,0.0674,0.2732
1728583500000,845,4,1,dn,dn,-1.25,-2.5,nm,nm,0.3337,0.4535
1728583800000,850,4,1,dn,dn,-0.5,-2.25,nm,nm,0.1352,0.4194
1728584100000,855,4,1,dn,dn,-0.75,-1.5,nm,nm,0.2302,0.2977
1728584400000,860,4,1,dn,dn,-1,-2.5,nm,nm,0.3109,0.5156
1728584700000,865,4,1,up,dn,0.25,-3.75,nm,mv,0.1339,0.7725
1728585000000,870,4,1,dn,dn,-1.75,-1.5,mv,nm,3.0311,0.3096
1728585300000,875,4,1,dn,dn,-2.25,-0.5,mv,nm,3.608,0.1096
1728585600000,880,4,1,up,up,2.5,3,mv,mv,3.0619,0.6715
1728585900000,885,4,1,dn,dn,-0.75,-2.5,nm,nm,0.4825,0.5594
1728586200000,890,4,1,up,dn,1.25,-2,nm,nm,0.8041,0.5546
1728586500000,895,4,1,dn,dn,-3,-2.25,mv,nm,1.8108,0.7277
1728586800000,900,4,1,dn,up,-0.25,2.75,nm,nm,0.1282,1.1211
1728587100000,905,4,1,up,up,1,3.25,nm,mv,0.5288,1.328
1728587400000,910,4,1,up,up,2,3.25,mv,mv,1.1438,1.3626
1728587700000,915,4,1,up,up,0.25,2,nm,nm,0.1523,0.8391
1728588000000,920,4,1,up,up,1,2.75,nm,mv,0.6236,1.1746
1728588300000,925,4,1,up,up,0.75,2.5,nm,nm,0.475,0.9765
1728588600000,930,4,1,up,up,1,4,nm,mv,1.4317,1.5128
1728588900000,935,4,1,up,up,0.75,8.25,nm,mv,1.4412,2.9893
1728589200000,940,4,1,up,up,2.25,5.25,mv,mv,4.2558,2.1349
1728589500000,945,4,0,up,up,5.25,3.25,mv,mv,8.5732,1.2437
1728589800000,950,4,0,dn,dn,-2.25,-3.5,mv,mv,1.3961,1.1205
1728590100000,955,4,0,up,dn,0.25,-0.75,nm,nm,0.1122,0.2345
1728590400000,960,4,0,dn,up,-1.5,0.5,nm,nm,0.6647,0.1579
1728590700000,965,4,0,up,up,0.5,2,nm,nm,0.2019,0.617
1728591000000,970,4,0,up,up,1.5,2.5,nm,nm,0.6051,0.8206
1728591300000,975,4,0,dn,up,0,2,nm,nm,0,0.6734
1728591600000,980,4,0,up,up,1,2.75,nm,mv,0.7947,0.94
1728591900000,985,4,0,up,up,1,1.75,nm,nm,1.0638,0.6001
1728592200000,990,4,0,up,up,0.75,1,nm,nm,0.7689,0.3664
1728592500000,995,4,0,dn,dn,0,0,nm,nm,0,0
1728592800000,1000,4,0,up,dn,0.25,-1.25,nm,nm,0.4562,0.5396
1728593100000,1005,4,0,dn,dn,-0.25,-2,nm,nm,0.5774,0.8548
1728593400000,1010,4,0,dn,dn,-1.25,-2.25,nm,mv,2.5631,0.9414
1728593700000,1015,4,0,dn,dn,-0.5,-1,nm,nm,0.6838,0.4001
1728597600000,1080,5,0,dn,dn,-0.5,0,nm,nm,0.8018,0
1728597900000,1085,5,0,dn,up,0,0.75,nm,nm,0,0.2685
1728598200000,1090,5,0,up,up,0.5,1.25,nm,nm,1.0565,0.441
1728598500000,1095,5,0,up,up,0.25,0.5,nm,nm,0.4685,0.1808
1728598800000,1100,5,0,up,up,0.5,0.75,nm,nm,0.866,0.3503
1728599100000,1105,5,0,dn,up,-0.25,0.5,nm,nm,0.597,0.2727
1728599400000,1110,5,0,up,up,0.5,0.75,nm,nm,1.3416,0.4415
1728599700000,1115,5,0,up,dn,0.25,-1,nm,nm,0.866,0.6953
1728600000000,1120,5,0,dn,dn,0,-1,nm,nm,0,0.7105
1728600300000,1125,5,0,dn,up,-1.25,1.25,mv,nm,4.6852,0.8877
1728600600000,1130,5,0,up,up,0.25,4.25,nm,mv,0.415,3.0251
1728600900000,1135,5,0,up,up,2.25,3.5,mv,mv,3.9384,2.612
1728601200000,1140,5,0,up,up,1.75,2.5,mv,mv,1.7033,1.9319
1728601500000,1145,5,0,dn,up,-0.5,0.5,nm,nm,0.4316,0.3352
1728601800000,1150,5,0,up,up,1.25,1.75,mv,mv,1.023,1.0689
1728602100000,1155,5,0,dn,dn,-0.25,0,nm,nm,0.2017,0
1728602400000,1160,5,0,up,up,0.75,1,nm,nm,0.7318,0.5873
1728602700000,1165,5,0,dn,dn,-0.5,-0.5,nm,nm,0.5013,0.2984
1728603000000,1170,5,0,up,up,0.75,0.5,nm,nm,0.8466,0.3203
1728603300000,1175,5,0,dn,dn,-0.75,-1.25,nm,nm,1.0835,0.9027
1728603600000,1180,5,0,up,dn,0.5,0,nm,nm,0.674,0
1728603900000,1185,5,0,dn,up,-1,0.25,mv,nm,1.6483,0.187
1728604200000,1190,5,0,up,up,0.5,1.5,nm,mv,0.6871,1.0495
1728604500000,1195,5,0,up,dn,0.75,-0.75,mv,nm,1.0914,0.5215
1728604800000,1200,5,0,up,dn,0.25,-2.25,nm,mv,0.3482,1.5602
1728605100000,1205,5,0,dn,dn,-1.75,-1.25,mv,mv,2.6199,0.8609
1728605400000,1210,5,0,dn,dn,-0.75,-1,mv,nm,0.814,0.6693
1728605700000,1215,5,0,up,dn,1.25,0,mv,nm,1.3927,0
1728606000000,1220,5,0,dn,dn,-1.5,-0.75,mv,nm,1.4935,0.4525
1728606300000,1225,5,0,up,up,0.25,1,nm,nm,0.2228,0.6034
1728606600000,1230,5,0,up,up,0.5,0.5,nm,nm,0.4725,0.3025
1728606900000,1235,5,0,up,dn,0.25,-0.5,nm,nm,0.2301,0.3578
1728607200000,1240,5,0,dn,dn,-0.25,-1.25,nm,mv,0.281,1.0692
1728607500000,1245,5,0,dn,dn,-0.5,-1,nm,nm,0.597,0.9823
1728607800000,1250,5,0,dn,up,-0.5,1.25,nm,mv,0.7485,1.2324
1728608100000,1255,5,0,dn,up,0,1.75,nm,mv,0,1.86
1728608400000,1260,5,0,up,up,1.75,1.25,mv,mv,4.6957,1.3115
1728608700000,1265,5,0,dn,dn,0,0,nm,nm,0,0
1728609000000,1270,5,0,dn,dn,-0.5,-0.25,mv,nm,0.647,0.2316
1728609300000,1275,5,0,up,dn,0.5,-0.25,mv,nm,0.6281,0.2235
1728609600000,1280,5,0,dn,dn,-0.25,-1.75,nm,mv,0.3249,1.6115
1728609900000,1285,5,0,dn,dn,-0.5,-0.5,mv,nm,0.6794,0.4602
1728610200000,1290,5,0,dn,dn,-1,-0.75,mv,nm,1.272,0.6919
1728610500000,1295,5,0,up,dn,1,0,mv,nm,2.1466,0
1728610800000,1300,5,0,dn,dn,-0.75,-1,mv,mv,1.1142,0.9374
1728611100000,1305,5,0,dn,dn,-0.25,0,nm,nm,0.356,0
1728611400000,1310,5,0,dn,up,0,0.25,nm,nm,0,0.2691
1728611700000,1315,5,0,up,dn,0.25,0,nm,nm,0.3873,0
1728612000000,1320,5,0,dn,up,0,0.75,nm,nm,0,0.8074
1728612300000,1325,5,0,dn,up,-0.25,0.5,nm,nm,0.4729,0.5436
1728612600000,1330,5,0,up,up,1,0.25,mv,nm,3.2071,0.2832
1728612900000,1335,5,0,dn,dn,-0.25,-1.5,nm,mv,0.5855,1.6769
1728613200000,1340,5,0,dn,dn,-0.5,-1.75,mv,mv,1.1711,1.9451
1728613500000,1345,5,0,dn,dn,-0.75,-2,mv,mv,1.5378,2.3434
1728613800000,1350,5,0,dn,dn,-0.5,-0.25,mv,nm,0.902,0.2798
1728614100000,1355,5,0,dn,dn,-0.75,0,mv,nm,1.3234,0
1728614400000,1360,5,0,up,up,1,1,mv,mv,1.6601,1.1227
1728614700000,1365,5,0,dn,dn,-0.25,-1,nm,mv,0.415,1.2494
1728615000000,1370,5,0,up,up,0.25,1.25,nm,mv,0.415,1.5617
1728615300000,1375,5,0,dn,up,-1,2,mv,mv,1.6036,2.307
1728615600000,1380,5,0,up,up,2,3,mv,mv,2.9942,3.42
1728615900000,1385,5,0,up,dn,1,-0.5,mv,nm,0.9662,0.5584
1728616200000,1390,5,0,dn,dn,0,-2,nm,mv,0,1.9387
1728616500000,1395,5,0,dn,dn,-1.5,-1.75,mv,mv,1.5727,1.4094
1728616800000,1400,5,0,dn,dn,-0.5,-0.5,mv,nm,0.4272,0.4004
1728617100000,1405,5,0,up,up,0.25,0.5,nm,nm,0.21,0.3802
1728617400000,1410,5,0,dn,up,-0.25,0.5,nm,nm,0.2266,0.3637
1728617700000,1415,5,0,up,up,0.5,1.25,mv,mv,0.6586,0.9091
1728618000000,1420,5,0,up,up,0.25,0.5,nm,nm,0.3873,0.3617
1728618300000,1425,5,0,up,dn,0.5,-1,mv,mv,0.7485,0.7273
1728618600000,1430,5,0,dn,dn,-0.25,-1,nm,mv,0.6667,0.7121
1728618900000,1435,5,0,dn,dn,-1.25,-0.75,mv,mv,4.0089,0.5324
1728619200000,0,5,0,up,up,0.5,0.25,mv,nm,0.8242,0.1805
1728619500000,5,5,0,dn,dn,0,-1,nm,mv,0,0.7442
1728619800000,10,5,0,dn,dn,-0.25,-0.75,nm,mv,0.415,0.5911
1728620100000,15,5,0,dn,dn,-0.75,-1,mv,mv,1.2696,0.7893
1728620400000,20,5,0,up,dn,0.25,-0.25,nm,nm,0.4523,0.1935
1728620700000,25,5,0,dn,dn,-0.5,-1.5,mv,mv,0.8402,1.1703
1728621000000,30,5,0,dn,dn,0,-0.75,nm,mv,0,0.5852
1728621300000,35,5,0,dn,dn,-1,-1.5,mv,mv,2.9768,1.2075
1728621600000,40,5,0,up,dn,0.25,-0.75,nm,mv,0.5855,0.6445
1728621900000,45,5,0,dn,dn,-0.75,-0.75,mv,mv,1.5378,0.8944
1728622200000,50,5,0,dn,dn,-0.25,-0.5,nm,nm,0.5126,0.577
1728622500000,55,5,0,up,dn,0.25,-1.25,nm,mv,0.5855,1.5648
1728622800000,60,5,0,dn,dn,-0.5,-0.75,mv,mv,1.0445,1.0069
1728623100000,65,5,0,dn,dn,-1,-1.25,mv,mv,2.1213,1.6782
1728623400000,70,5,0,up,dn,0.75,-1,mv,mv,1.591,1.3783
1728623700000,75,5,0,dn,dn,-1,-1.75,mv,mv,1.6803,2.5806
1728624000000,80,5,0,dn,dn,-0.75,-0.5,mv,nm,1.1792,0.9748
1728624300000,85,5,0,dn,up,0,1,nm,mv,0,2.4382
1728624600000,90,5,0,up,up,0.25,0.5,nm,nm,0.4009,1.0929
1728624900000,95,5,0,up,up,0.75,0.5,mv,nm,1.1228,1.0733
1728625200000,100,5,0,dn,up,-0.5,0.25,mv,nm,0.7385,0.3943
1728625500000,105,5,0,up,up,0.25,1.5,nm,mv,0.415,2.2773
1728625800000,110,5,0,up,dn,0.5,-0.5,mv,nm,1,0.6984
1728626100000,115,5,0,up,dn,0.75,-2.25,mv,mv,1.908,3.014
1728626400000,120,5,0,dn,dn,-1.75,-1.5,mv,mv,4.1184,1.6973
1728626700000,125,5,0,dn,up,-1.25,0.5,mv,nm,1.4049,0.5669
1728627000000,130,5,0,up,up,1.5,1.75,mv,mv,1.6296,1.8543
1728627300000,135,5,0,up,dn,0.25,-0.5,nm,nm,0.22,0.5164
1728627600000,140,5,0,dn,dn,0,-0.75,nm,mv,0,0.7721
1728627900000,145,5,0,dn,dn,-0.75,-1.5,mv,mv,0.6727,1.3725
1728628200000,150,5,0,dn,dn,0,-1,nm,mv,0,0.9182
1728628500000,155,5,0,dn,dn,-0.75,-0.25,mv,nm,0.8731,0.2287
1728628800000,160,5,0,dn,dn,-0.25,-0.75,nm,mv,0.3308,0.6781
1728629100000,165,5,0,up,dn,0.75,-0.75,mv,mv,1.964,0.6742
1728629400000,170,5,0,dn,dn,-1.25,-1,mv,mv,2.4333,0.9162
1728629700000,175,5,0,dn,dn,-0.25,-1.75,nm,mv,0.3897,1.6142
1728630000000,180,5,0,up,dn,0.5,-4.5,mv,mv,0.8072,4.3589
1728630300000,185,5,0,dn,dn,-2,-7.75,mv,mv,2.9266,7.4111
1728630600000,190,5,0,dn,dn,-3,-2.5,mv,mv,3.1453,2.3792
1728630900000,195,5,0,dn,dn,-2.75,-1.25,mv,mv,2.0456,0.9053
1728631200000,200,5,0,up,up,3.25,2,mv,mv,2.5591,0.9553
1728631500000,205,5,0,dn,dn,-1.75,-0.25,mv,nm,0.804,0.1199
1728631800000,210,5,0,up,up,0.5,3.25,nm,mv,0.2277,1.6477
1728632100000,215,5,0,up,up,1,3.5,mv,mv,0.4554,1.6527
1728632400000,220,5,0,up,up,1.75,3,mv,mv,0.7803,1.4161
1728632700000,225,5,0,up,up,0.75,0.5,mv,nm,0.3687,0.2129
1728633000000,230,5,0,up,dn,0.5,-3,nm,mv,0.3338,1.1793
1728633300000,235,5,0,dn,dn,-0.75,-4.25,mv,mv,0.698,1.6174
1728633600000,240,5,0,dn,dn,-2.75,-3.5,mv,mv,3.6838,1.3248
1728633900000,245,5,0,dn,up,-0.75,1.5,mv,mv,0.5103,0.5563
1728634200000,250,5,0,dn,up,0,2,nm,mv,0,0.7121
1728634500000,255,5,0,up,up,2.25,2,mv,mv,1.9486,0.697
1728634800000,260,5,0,dn,up,-0.25,0.75,nm,nm,0.1659,0.2564
1728635100000,265,5,0,dn,dn,0,-2,nm,mv,0,0.6659
1728635400000,270,5,0,up,dn,1,-5.75,mv,mv,0.6827,1.8717
1728635700000,275,5,0,dn,dn,-3,-5.25,mv,mv,3.0398,1.7003
1728636000000,280,5,0,dn,dn,-3.75,-3.5,mv,mv,2.3619,1.1314
1728636300000,285,5,0,up,up,1.5,2.75,mv,mv,0.7092,0.8613
1728636600000,290,5,0,dn,up,-1.25,2.5,mv,mv,0.6384,0.8549
1728636900000,295,5,0,up,up,2.5,3,mv,mv,1.2815,1.0099
1728637200000,300,5,0,up,dn,1.25,-1.25,mv,nm,0.5361,0.4085
1728637500000,305,5,0,dn,dn,-0.75,-2.5,nm,mv,0.3178,0.8109
1728637800000,310,5,0,dn,dn,-1.75,-0.75,mv,nm,0.8373,0.2362
1728638100000,315,5,0,dn,up,0,1.75,nm,mv,0,0.5692
1728638400000,320,5,0,up,up,1,1.75,mv,mv,0.6794,0.5916
1728638700000,325,5,0,up,up,0.75,0.25,nm,nm,0.5395,0.0887
1728639000000,330,5,0,dn,dn,0,-1,nm,nm,0,0.3489
1728639300000,335,5,0,dn,dn,-0.5,-2.5,nm,mv,0.5427,0.8692
1728639600000,340,5,0,dn,dn,-0.5,-1.25,nm,nm,0.5571,0.4562
1728639900000,345,5,0,dn,dn,-1.5,-0.75,mv,nm,2.6186,0.2843
1728640200000,350,5,0,up,up,0.75,2,nm,mv,0.8944,0.7538
1728640500000,355,5,0,dn,up,0,1.75,nm,mv,0,0.6752
1728640800000,360,5,0,up,up,1.25,3.5,mv,mv,1.8291,1.3927
1728641100000,365,5,0,up,up,0.5,2,nm,mv,0.5571,0.778
1728641400000,370,5,0,up,up,1.75,2.25,mv,mv,1.9498,0.8627
1728641700000,375,5,0,dn,dn,-0.25,-1,nm,nm,0.2416,0.4124
1728642000000,380,5,0,up,dn,0.75,-0.5,nm,nm,1.0914,0.2387
1728642300000,385,5,0,dn,dn,-1.5,-1.5,mv,nm,2.1828,0.7894
1728642600000,390,5,0,up,up,0.25,1.5,nm,nm,0.2364,0.8
1728642900000,395,5,0,dn,up,-0.25,2,nm,mv,0.2526,1.0952
1728643200000,400,5,0,up,up,1.5,5.25,mv,mv,1.5039,2.989
1728643500000,405,5,0,up,up,0.75,4.25,nm,mv,0.805,2.4289
1728643800000,410,5,0,up,up,3,2.25,mv,mv,3.1696,1.3604
1728644100000,415,5,0,up,dn,0.5,-0.75,nm,nm,0.3559,0.3861
1728644400000,420,5,0,dn,dn,-1.25,-3,mv,mv,1.1849,1.4388
1728644700000,425,5,0,dn,dn,0,-1.75,nm,mv,0,0.8341
1728645000000,430,5,0,dn,dn,-1.75,-2,mv,mv,1.3389,0.9386
1728645300000,435,5,0,dn,dn,0,-1,nm,nm,0,0.439
1728645600000,440,5,0,dn,dn,-0.25,0,nm,nm,0.1646,0
1728645900000,445,5,0,dn,up,-0.75,0.5,nm,nm,0.958,0.2204
1728646200000,450,5,0,up,up,1,0.5,mv,nm,1.524,0.2194
1728646500000,455,5,0,up,dn,0.25,-1,nm,nm,0.2996,0.4407
1728646800000,460,5,0,dn,dn,-0.75,-1,nm,nm,0.8783,0.4432
1728647100000,465,5,0,dn,dn,-0.5,-0.25,nm,nm,0.8242,0.1163
1728647400000,470,5,0,up,up,0.25,5.75,nm,mv,0.4009,2.6838
1728647700000,475,5,0,dn,up,0,5.25,nm,mv,0,2.4881
1728648000000,480,5,0,up,up,5.5,4.75,mv,mv,9.7048,2.2681
1728648300000,485,5,0,dn,dn,-0.25,-1,nm,nm,0.1169,0.4099
1728648600000,490,5,0,dn,dn,-0.5,-1.75,nm,mv,0.2307,0.6705
1728648900000,495,5,0,dn,up,-0.25,4.5,nm,mv,0.1168,1.6348
1728649200000,500,5,0,dn,dn,-1,-1.5,mv,mv,0.472,0.5389
1728649500000,505,5,0,up,up,5.75,2,mv,mv,2.5895,0.7581
1728649800000,510,5,0,dn,dn,-6.25,-4.75,mv,mv,2.1559,1.7869
1728650100000,515,5,0,up,up,2.5,0.75,mv,nm,0.7194,0.2815
1728650400000,520,5,0,dn,dn,-1,-2.5,nm,mv,0.2744,0.9343
1728650700000,525,5,1,dn,dn,-0.75,-0.25,nm,nm,0.2048,0.0884
1728651000000,530,5,1,dn,up,-0.75,0.25,nm,nm,0.2043,0.0899
1728651300000,535,5,1,up,dn,1.25,0,mv,nm,0.3414,0
1728651600000,540,5,1,dn,dn,-0.25,-1.5,nm,mv,0.0915,0.5375
1728651900000,545,5,1,dn,up,-1,0.25,nm,nm,0.7811,0.0896
1728652200000,550,5,1,dn,dn,-0.25,-1.25,nm,nm,0.318,0.4478
1728652500000,555,5,1,up,up,1.5,9,mv,mv,2.022,3.1795
1728652800000,560,5,1,dn,up,-2.5,4,mv,mv,2.6211,1.4235
1728653100000,565,5,1,up,up,10,8.25,mv,mv,7.4101,2.9277
1728653400000,570,5,1,dn,dn,-3.5,-0.75,mv,nm,0.8563,0.2195
1728653700000,575,5,1,up,up,1.75,6,mv,mv,0.3933,1.8165
1728654000000,580,5,1,up,up,1,6.25,nm,mv,0.2277,1.7447
1728654300000,585,5,1,up,up,3.25,5.75,mv,mv,0.7473,1.6483
1728654600000,590,5,1,up,up,2,15,mv,mv,0.454,4.1024
1728654900000,595,5,1,up,up,0.5,16.25,nm,mv,0.1251,4.3204
1728655200000,600,5,1,up,up,12.5,20.25,mv,mv,5.8971,5.2939
1728655500000,605,5,1,up,up,3.25,7.25,mv,mv,0.7897,1.5081
1728655800000,610,5,1,up,up,4.5,7.5,mv,mv,1.112,1.3087
1728656100000,615,5,1,dn,up,-0.5,4,nm,mv,0.1297,0.6095
1728656400000,620,5,1,up,up,3.5,4,mv,mv,0.821,0.6144
1728656700000,625,5,1,up,dn,1,-4,nm,mv,0.2381,0.6392
1728657000000,630,5,1,dn,dn,-0.5,-7.25,nm,mv,0.1209,1.187
1728657300000,635,5,1,dn,dn,-4.5,-8.75,mv,mv,2.2753,1.4648
1728657600000,640,5,1,dn,dn,-2.25,-3,mv,mv,0.7628,0.4789
1728657900000,645,5,1,dn,up,-2,1,mv,nm,0.8021,0.1479
1728658200000,650,5,1,up,up,1.25,5.25,nm,mv,0.49,0.706
1728658500000,655,5,1,up,up,1.75,4,nm,mv,0.8758,0.5313
1728658800000,660,5,1,up,dn,2.25,-1.5,mv,nm,1.0476,0.1996
1728659100000,665,5,1,dn,dn,0,-3.75,nm,mv,0,0.499
1728659400000,670,5,1,dn,dn,-3.75,-2.75,mv,nm,2.1308,0.3684
1728659700000,675,5,1,dn,up,0,4.25,nm,mv,0,0.5671
1728660000000,680,5,1,up,up,1,4,nm,mv,0.5066,0.5192
1728660300000,685,5,1,up,up,3.25,3,mv,nm,1.6626,0.3837
1728660600000,690,5,1,dn,dn,-0.25,-2.25,nm,nm,0.1129,0.2884
1728660900000,695,5,1,dn,dn,0,-0.5,nm,nm,0,0.0688
1728661200000,700,5,1,dn,up,-2,1.5,mv,nm,0.9668,0.2317
1728661500000,705,5,1,up,up,1.5,2.5,nm,nm,0.95,0.5272
1728661800000,710,5,1,up,dn,2,-2,mv,nm,1.2312,0.4481
1728662100000,715,5,1,dn,dn,-1,-6.75,nm,mv,0.5855,1.6404
1728662400000,720,5,1,dn,dn,-3,-6.75,mv,mv,2.1858,1.669
1728662700000,725,5,1,dn,dn,-2.75,-4.5,mv,mv,1.537,1.1459
1728663000000,730,5,1,dn,dn,-1,-2.75,nm,nm,0.5083,0.6696
1728663300000,735,5,1,dn,dn,-0.75,-0.5,nm,nm,0.3934,0.123
1728663600000,740,5,1,dn,dn,-1,-2,nm,nm,0.6108,0.5411
1728663900000,745,5,1,up,dn,1.25,-2.25,nm,nm,1.358,0.6102
1728664200000,750,5,1,dn,dn,-2.25,-4.75,mv,mv,1.5958,1.2942
1728664500000,755,5,1,dn,dn,-1.25,-4,nm,mv,0.9827,1.1757
1728664800000,760,5,1,dn,up,-1.25,3.75,nm,mv,1.1933,1.1741
1728665100000,765,5,1,dn,up,-1.5,3.5,nm,mv,1.4175,1.0633
1728665400000,770,5,1,up,up,6.5,4.25,mv,mv,6.0178,1.2872
1728665700000,775,5,1,dn,dn,-1.5,-2.75,nm,nm,0.5006,0.7875
1728666000000,780,5,1,dn,dn,-0.75,-2.5,nm,nm,0.2484,0.7284
1728666300000,785,5,1,dn,up,-0.5,0.75,nm,nm,0.1725,0.2172
1728666600000,790,5,1,dn,up,-1.25,2.5,nm,nm,0.4376,0.7532
1728666900000,795,5,1,up,up,2.5,2.75,mv,nm,0.8752,0.8276
1728667200000,800,5,1,up,up,1.25,2.5,nm,nm,0.4376,0.7451
1728667500000,805,5,1,dn,up,-1,3.5,nm,mv,0.6948,1.0262
1728667800000,810,5,1,up,up,2.25,4.5,mv,mv,1.6485,1.3132
1728668100000,815,5,1,up,up,2.25,3,mv,nm,1.4768,0.8495
1728668400000,820,5,1,dn,dn,0,-0.75,nm,nm,0,0.2209
1728668700000,825,5,1,up,up,0.75,0.75,nm,nm,0.5759,0.2328
1728669000000,830,5,1,dn,up,-1.5,1.25,nm,nm,1.2824,0.4059
1728669300000,835,5,1,up,up,1.5,4.5,nm,mv,1.0319,1.5028
1728669600000,840,5,1,up,up,1.25,4.75,nm,mv,0.9407,1.593
1728669900000,845,5,1,up,up,1.75,2.25,mv,nm,1.4552,0.7733
1728670200000,850,5,1,up,dn,1.75,-1.25,mv,nm,1.5818,0.4287
1728670500000,855,5,1,dn,dn,-1.25,-2.5,mv,mv,1.1028,0.9524
1728670800000,860,5,1,dn,dn,-1.75,-4.5,mv,mv,1.2528,2.0291
1728671100000,865,5,1,up,dn,0.5,-1,nm,nm,0.3423,0.433
1728671400000,870,5,1,dn,dn,-3.25,-0.75,mv,nm,2.3255,0.3029
1728671700000,875,5,1,up,up,1.75,2.75,mv,mv,0.9417,1.004
1728672000000,880,5,1,up,up,0.75,3.5,nm,mv,0.4036,1.33
1728672300000,885,5,1,up,up,0.25,3,nm,mv,0.1472,1.1879
1728672600000,890,5,1,up,up,2.5,5.75,mv,mv,1.483,2.2588
1728672900000,895,5,1,up,up,0.25,5,nm,mv,0.1379,1.9374
1728673200000,900,5,1,up,up,3,4.25,mv,mv,1.6548,1.6417
1728673500000,905,5,1,up,up,1.75,1.25,mv,nm,1.625,0.452
1728673800000,910,5,1,dn,dn,-0.5,-1,nm,nm,0.4643,0.3518
1728674100000,915,5,1,dn,up,0,0.5,nm,nm,0,0.1767
1728674400000,920,5,1,dn,dn,-0.5,-1,nm,nm,0.3787,0.3556
1728674700000,925,5,1,up,dn,1,-1.75,nm,nm,0.7762,0.6196
1728675000000,930,5,1,dn,dn,-1.5,-2.5,mv,mv,1.1736,0.8838
1728675300000,935,5,1,dn,dn,-1.25,-1.75,mv,nm,1.174,0.606
