FT,vel5,vel10,vel15,vel30,vel60,acc5,acc10,acc15,acc30,acc60,stoch12,stochDiff6012,RSIhl_diff,RSIhl_diffROC,YM_diff,NQ_diff,FT,vol,vol10,vol15,vol30,vol60,volD10,volD15,volD30,volD60,volNQdiff,volYMdiff,vpm5,vpm10,vpm15,vpm30,vpm60,FT,ToD,DoW,MO,Dc1,Dc3,Dr1,Dr3,Mc1,Mc3,Mr1,Mr3
1728889500000,-0.0052,-0.0026,-0.0132,-0.0009,-0.001,-0.0052,0.0052,-0.0247,0.0003,-0.0052,46.8085,-14.3972,3.753,12.6162,-0.018,-0.0119,1728889500000,57,101.0,569.0,292.6667,170.5,-43.5644,-89.9824,-80.5239,-66.5689,-102.6323,-71.2343,-0.0005,-0.0001,-0.0001,-0.0,-0.0,1728889500000,185,1,0,up,up,0.02,0.17,nm,mv,0.2032,0.9742
1728889800000,0.0035,-0.0009,-0.0006,-0.0023,0.0006,0.0086,0.0164,0.0035,-0.0058,-0.0016,51.0638,-10.8884,2.8565,-0.8965,-0.0058,-0.0022,1728889800000,20,38.5,74.0,292.5,165.5,-48.0519,-72.973,-93.1624,-87.9154,-96.7818,-62.9849,0.001,-0.0001,-0.0,-0.0,0.0,1728889800000,190,1,0,up,up,0.06,0.26,nm,mv,0.64,1.5
1728890400000,0.0104,0.0069,0.0029,-0.0012,0.0029,0.0069,0.0095,0.0081,-0.0081,0.0014,63.8298,-4.3872,4.2517,1.3953,0.0314,0.0606,1728890400000,5,12.5,27.3333,291.0,165.1667,-60.0,-81.7073,-98.2818,-96.9728,-142.0764,-67.2334,0.012,0.0032,0.0006,-0.0,0.0001,1728890400000,200,1,0,up,up,0.09,0.25,mv,mv,0.9255,1.4668
1728891000000,0.0155,0.0129,0.0098,-0.0017,0.0027,0.0052,0.0138,0.023,-0.0089,-0.0001,82.9787,5.2386,4.5344,0.2827,-0.0202,0.0114,1728891000000,64,34.5,29.6667,299.3333,170.3333,85.5072,115.7303,-78.6192,-62.4266,-93.3395,-53.7637,0.0014,0.0022,0.0019,-0.0,0.0001,1728891000000,210,1,0,up,up,0.11,0.33,mv,mv,1.1771,1.9141
1728891300000,0.019,0.0173,0.015,0.0072,0.0072,0.0034,0.0104,0.0155,-0.0,0.0081,92.3077,7.999,1.9181,-2.6163,-0.019,-0.0214,1728891300000,235,149.5,101.3333,87.6667,187.75,57.1906,131.9079,168.0608,25.1664,213.6467,188.4148,0.0005,0.0007,0.0009,0.0005,0.0002,1728891300000,215,1,0,up,up,0.05,0.24,nm,mv,1.0107,1.3611
1728891600000,0.0086,0.0138,0.0144,0.0086,0.0076,-0.0104,0.0009,0.0115,0.002,0.0079,100.0,9.9857,4.9178,2.9997,0.0053,0.028,1728891600000,60,147.5,119.6667,73.5,190.25,-59.322,-49.8607,-18.3673,-68.4625,-69.9803,-110.8202,0.0008,0.0005,0.0007,0.0007,0.0002,1728891600000,220,1,0,up,up,0.17,0.27,mv,mv,3.7097,1.4969
1728891900000,0.0293,0.019,0.019,0.0144,0.0068,0.0207,0.0017,0.0092,0.0152,0.0024,100.0,9.6933,-0.4051,-5.3228,-0.0061,-0.0085,1728891900000,211,135.5,168.6667,99.1667,195.9167,55.7196,25.0988,112.7731,7.6989,79.5821,130.0598,0.0008,0.0008,0.0007,0.0008,0.0002,1728891900000,225,1,0,up,up,0.02,0.01,nm,nm,0.415,0.0554
1728892200000,0.0034,0.0164,0.0138,0.0144,0.006,-0.0259,0.0026,-0.0012,0.0167,0.0014,100.0,9.6933,4.2699,4.6749,-0.0034,-0.0206,1728892200000,101,156.0,124.0,112.6667,202.5833,-35.2564,-18.5484,-10.355,-50.144,28.5137,-15.9451,0.0002,0.0006,0.0006,0.0007,0.0002,1728892200000,230,1,0,up,dn,0.08,-0.01,mv,nm,1.6601,0.0556
1728892500000,0.0138,0.0086,0.0155,0.015,0.0069,0.0103,-0.0104,0.0011,0.0161,0.0013,100.0,9.6933,2.8832,-1.3867,0.0163,0.0082,1728892500000,189,145.0,167.0,143.3333,217.1667,30.3448,13.1737,31.8605,-12.9701,56.6567,25.2968,0.0004,0.0003,0.0005,0.0006,0.0002,1728892500000,235,1,0,dn,dn,-0.09,-0.11,mv,mv,1.9092,0.5975
1728892800000,-0.0155,-0.0009,0.0006,0.0098,0.004,-0.0293,-0.0172,-0.0184,0.0115,-0.003,88.3117,3.2979,-31.8149,-34.6981,-0.0378,-0.004,1728892800000,24890,12539.5,8393.3333,4281.0,2290.1667,98.4928,196.5449,481.4062,986.8205,453.1858,352.2111,-0.0,-0.0,0.0,0.0,0.0,1728892800000,240,1,0,dn,up,0.0,0.03,nm,nm,0.0,0.1667
1728893100000,0.0,-0.0078,-0.0006,0.0066,0.0069,0.0155,-0.0164,-0.0144,-0.0006,0.0026,82.9268,-0.6913,-14.8181,16.9968,-0.0209,0.0183,1728893100000,9894,17392.0,11657.6667,5890.8333,2989.25,-43.1118,-15.1288,67.9559,230.986,21.5514,-10.1006,0.0,-0.0,-0.0,0.0,0.0,1728893100000,245,1,0,dn,up,-0.02,0.18,nm,mv,0.253,1.0768
1728893400000,-0.0034,-0.0017,-0.0063,0.0046,0.0066,-0.0034,-0.0009,-0.0218,-0.004,0.0043,80.4878,-2.6916,-5.0348,9.7834,-0.0452,0.0254,1728893400000,3089,6491.5,12624.3333,6395.6667,3234.5833,-52.4147,-75.5314,-51.7017,-4.5008,-49.574,-109.9434,-0.0,-0.0,-0.0,0.0,0.0,1728893400000,250,1,0,up,up,0.05,0.15,nm,mv,0.6129,0.8866
1728893700000,0.0086,0.0026,0.0017,0.0011,0.0078,0.0121,0.0103,0.0011,-0.0132,0.0088,86.5854,-0.4925,-6.1805,-1.1458,-0.0086,0.0329,1728893700000,398,1743.5,4460.3333,6426.8333,3263.0,-77.1724,-91.0769,-93.8072,-87.8026,-122.1067,-144.135,0.0001,0.0,0.0,0.0,0.0,1728893700000,255,1,0,up,dn,0.15,-0.01,mv,nm,2.7748,0.059
1728894000000,0.0259,0.0172,0.0103,0.0049,0.0096,0.0172,0.019,0.0109,-0.0095,0.0091,100.0,5.6775,-6.8466,-0.666,-0.0351,-0.0039,1728894000000,1075,736.5,1520.6667,6589.1667,3350.9167,45.9606,-29.3073,-83.6853,-67.9192,-115.0782,-47.763,0.0001,0.0001,0.0,0.0,0.0,1728894000000,260,1,0,dn,dn,-0.05,-0.2,nm,mv,0.6539,1.2287
1728894300000,-0.0086,0.0086,0.0086,0.0011,0.0081,-0.0345,0.006,0.0149,-0.0138,0.0052,93.1034,0.2136,-7.1629,-0.3163,-0.0215,-0.0219,1728894300000,600,837.5,691.0,6657.6667,3400.5,-28.3582,-13.1693,-90.9878,-82.3555,-62.9563,-53.4961,-0.0001,0.0001,0.0001,0.0,0.0,1728894300000,265,1,0,dn,dn,-0.11,-0.09,mv,mv,1.4254,0.5828
1728894600000,-0.019,-0.0138,-0.0006,0.0006,0.0052,-0.0103,-0.031,-0.0023,-0.0092,0.0024,80.4598,-7.3901,-1.3756,5.7873,0.0213,0.0104,1728894600000,2805,1702.5,1493.3333,2976.8333,3628.9167,64.7577,87.8348,-5.7724,-22.7042,34.6117,40.3701,-0.0,-0.0,-0.0,0.0,0.0,1728894600000,270,1,0,dn,up,-0.04,0.06,nm,nm,0.4903,0.3906
1728894900000,-0.0069,-0.0129,-0.0115,-0.0006,0.003,0.0121,-0.0215,-0.0218,-0.0072,-0.0042,75.8621,-9.3389,0.7299,2.1055,0.0301,-0.0102,1728894900000,1067,1936.0,1490.6667,1505.6667,3698.25,-44.8864,-28.4213,-29.1344,-71.1485,-1.3531,-1.5311,-0.0,-0.0,-0.0,-0.0,0.0,1728894900000,275,1,0,up,up,0.06,0.04,mv,nm,0.7212,0.2452
1728895200000,0.0103,0.0017,-0.0052,0.0017,0.0032,0.0172,0.0155,-0.0138,-0.0029,-0.0045,82.7586,-4.1231,0.2615,-0.4685,-0.0034,0.0129,1728895200000,276,671.5,1382.6667,1036.8333,3716.25,-58.898,-80.0386,-73.3805,-92.5732,-50.2133,-24.571,0.0002,0.0,-0.0,0.0,0.0,1728895200000,280,1,0,up,dn,0.04,-0.16,nm,mv,0.466,0.9806
1728895500000,0.0069,0.0086,0.0034,0.0014,0.0013,-0.0034,0.0215,0.004,0.0003,-0.0055,87.3563,-0.5859,-5.2966,-5.5581,-0.0069,-0.013,1728895500000,3119,1697.5,1487.3333,1490.3333,3958.5833,83.7408,109.7042,109.282,-21.2092,165.1815,155.7841,0.0,0.0,0.0,0.0,0.0,1728895500000,285,1,0,dn,up,-0.06,0.15,mv,mv,0.7048,1.027
1728895800000,-0.0103,-0.0017,0.0023,-0.0046,0.0001,-0.0172,-0.0034,0.0138,-0.0095,-0.0059,80.4598,-3.8832,1.7802,7.0768,-0.0036,-0.0275,1728895800000,2246,2682.5,1880.3333,1685.5,4137.3333,-16.2721,19.4469,33.2542,-45.7138,45.7302,63.2081,-0.0,-0.0,0.0,-0.0,0.0,1728895800000,290,1,0,dn,up,-0.14,0.2,mv,mv,2.3816,1.3827
1728896100000,-0.0241,-0.0172,-0.0092,-0.0072,-0.003,-0.0138,-0.0259,-0.004,-0.0083,-0.0099,64.3678,-12.0967,1.6546,-0.1256,0.0149,0.0131,1728896100000,4104,3175.0,3156.3333,2269.5,4463.5833,29.2598,30.0243,80.8328,-8.0559,72.3736,89.2376,-0.0,-0.0,-0.0,-0.0,-0.0,1728896100000,295,1,0,up,up,0.35,0.31,mv,mv,4.8165,1.994
1728896400000,0.0604,0.0181,0.0086,0.006,0.0033,0.0845,0.0198,0.0052,0.0055,-0.0007,100.0,9.6241,-7.1332,-8.7878,-0.0302,0.0386,1728896400000,2700,3402.0,3016.6667,2252.0,2614.4167,-20.6349,-10.4972,19.8934,3.2735,-57.5385,19.3529,0.0001,0.0,0.0,0.0,0.0,1728896400000,300,1,0,dn,up,-0.01,0.01,nm,nm,0.0643,0.0646
1728896700000,-0.0017,0.0293,0.0115,0.0069,0.0032,-0.0621,0.0466,0.0092,0.0075,-0.0037,80.9524,3.6252,-1.2034,5.9298,0.011,0.0029,1728896700000,2823,2761.5,3209.0,2544.6667,2025.1667,2.2271,-12.0287,10.9379,39.3959,4.3337,33.0656,-0.0,0.0001,0.0,0.0,0.0,1728896700000,305,1,0,dn,dn,-0.03,-0.09,nm,mv,0.1954,0.594
1728897000000,-0.0052,-0.0034,0.0178,0.0043,0.003,-0.0034,-0.0216,0.027,0.0026,-0.0036,73.8095,0.9179,3.1492,4.3526,-0.0064,-0.0022,1728897000000,400,1611.5,1974.3333,2565.3333,1801.0833,-75.1784,-79.74,-84.4075,-77.7911,-40.1178,-26.5382,-0.0001,-0.0,0.0001,0.0,0.0,1728897000000,310,1,0,up,up,0.05,0.05,nm,nm,0.3221,0.3206
1728897300000,0.0086,0.0017,0.0006,0.0046,0.003,0.0138,-0.0276,-0.008,0.0032,-0.0047,85.7143,3.9079,2.9354,-0.2137,-0.0109,-0.0391,1728897300000,258,329.0,1160.3333,2088.5,1789.4167,-21.5805,-77.765,-87.6466,-85.5819,-56.5966,-70.815,0.0002,0.0,0.0,0.0,0.0,1728897300000,315,1,0,dn,dn,-0.11,0.0,mv,nm,0.7078,0.0
1728897600000,-0.019,-0.0052,-0.0052,0.0032,-0.0007,-0.0276,-0.0017,-0.0167,0.0078,-0.0104,59.5238,-3.5791,2.928,-0.0074,0.012,0.0141,1728897600000,159,208.5,272.3333,1740.6667,1713.0833,-23.741,-41.6157,-90.8656,-90.7185,-48.1164,-84.953,-0.0007,-0.0001,-0.0001,0.0,-0.0,1728897600000,320,1,0,up,up,0.11,0.11,mv,mv,0.6829,0.7818
1728897900000,0.019,0.0,0.0029,0.0103,0.0016,0.0379,-0.0017,-0.0149,0.0175,-0.0065,85.7143,5.0456,2.5009,-0.4271,-0.0166,0.0189,1728897900000,389,274.0,268.6667,1121.5,1695.5,41.9708,44.7891,-65.3143,-77.0569,-57.7108,-34.3409,0.0003,0.0,0.0001,0.0001,0.0,1728897900000,325,1,0,dn,dn,0.0,0.0,nm,nm,0.0,0.0
1728898200000,0.0,0.0095,0.0,0.0003,0.0032,-0.019,0.0147,-0.0006,-0.0057,-0.002,85.7143,4.417,1.4378,-1.0631,0.0255,0.0207,1728898200000,299,344.0,282.3333,721.3333,1486.6667,-13.0814,5.9032,-58.549,-79.8879,-76.4741,-66.549,0.0,0.0002,0.0,0.0,0.0,1728898200000,330,1,0,dn,up,0.0,0.17,nm,mv,0.0,1.3128
1728898500000,0.0,0.0,0.0063,0.0006,0.0037,0.0,0.0,0.0115,-0.0063,0.0007,75.0,-0.3634,-2.1845,-3.6223,-0.0278,-0.0232,1728898500000,872,585.5,520.0,396.1667,1470.4167,48.9325,67.6923,120.1094,-40.6971,108.8609,68.2344,0.0,0.0,0.0001,0.0,0.0,1728898500000,335,1,0,dn,up,0.0,0.13,nm,mv,0.0,0.9966
1728898800000,0.0,0.0,0.0,0.0014,0.0029,0.0,-0.0095,-0.0029,-0.0029,-0.0003,75.0,-0.5164,2.9255,5.11,0.0023,0.0012,1728898800000,496,684.0,555.6667,412.1667,1488.75,-27.4854,-10.7379,20.3397,-66.6835,25.5653,-23.7857,0.0,0.0,0.0,0.0,0.0,1728898800000,340,1,0,up,up,0.17,0.07,mv,nm,2.5685,0.5555
1728899100000,0.0293,0.0146,0.0098,0.0049,0.0047,0.0293,0.0146,0.0098,0.0003,0.0034,100.0,7.7793,-0.0462,-2.9717,-0.0177,-0.011,1728899100000,2045,1270.5,1137.6667,710.0,1399.25,60.9603,79.7539,188.0282,46.1497,197.4756,179.7575,0.0001,0.0001,0.0,0.0,0.0,1728899100000,345,1,0,dn,up,-0.04,0.06,nm,nm,0.4459,0.4638
1728899400000,-0.0069,0.0112,0.0075,0.0069,0.005,-0.0362,0.0112,0.0011,0.0037,0.0049,92.4528,4.1223,4.0141,4.0603,-0.0024,0.0142,1728899400000,11199,6622.0,4580.0,2550.0,2145.3333,69.1181,144.5197,339.1765,422.0168,354.9049,339.9172,-0.0,0.0,0.0,0.0,0.0,1728899400000,350,1,0,dn,up,-0.06,0.19,nm,mv,0.809,1.4958
1728899700000,-0.0103,-0.0086,0.004,0.002,0.0062,-0.0034,-0.0233,0.004,-0.0083,0.0092,77.2727,-1.9645,2.303,-1.7111,0.0034,0.0067,1728899700000,17300,14249.5,10181.3333,5368.5,3245.0,21.4078,69.9188,222.2502,433.1279,252.3509,212.4287,-0.0,-0.0,0.0,0.0,0.0,1728899700000,355,1,0,up,up,0.16,0.21,mv,mv,2.1482,1.6842
1728900000000,0.0276,0.0086,0.0034,0.0066,0.0034,0.0379,-0.0026,-0.0063,0.0063,0.0001,100.0,5.7874,-1.8187,-4.1217,-0.0392,0.0249,1728900000000,47427,32363.5,25308.6667,13223.1667,6972.25,46.5447,87.3943,258.666,580.2252,54.1636,189.2671,0.0,0.0,0.0,0.0,0.0,1728900000000,360,1,0,up,up,0.09,0.42,mv,mv,0.9773,3.3842
1728900300000,0.0155,0.0215,0.0109,0.0092,0.0049,-0.0121,0.0302,0.0034,0.0086,0.0017,100.0,5.3212,1.2957,3.1144,-0.0201,0.0138,1728900300000,800,24113.5,21842.3333,13211.1667,6803.6667,-96.6824,-96.3374,-93.9445,-88.2416,-113.4278,-92.5159,0.0001,0.0,0.0,0.0,0.0,1728900300000,365,1,0,dn,up,-0.04,0.33,nm,mv,0.435,2.9234
1728900600000,-0.0069,0.0043,0.0121,0.008,0.0047,-0.0224,-0.0043,0.008,0.0066,0.0017,90.6977,2.1107,3.3785,2.0828,0.0069,0.002,1728900600000,500,650.0,16242.3333,13211.8333,6812.0,-23.0769,-96.9216,-96.2155,-92.66,-62.1053,-119.4753,-0.0001,0.0,0.0,0.0,0.0,1728900600000,370,1,0,up,up,0.37,0.15,mv,mv,3.8185,1.3567
1728900900000,0.0637,0.0284,0.0241,0.0138,0.0093,0.0706,0.0069,0.0207,0.0089,0.0063,92.6829,1.4924,-4.2145,-7.593,-0.0382,0.0009,1728900900000,6294,3397.0,2531.3333,13920.0,7315.0,85.2811,148.6437,-54.7845,-13.9576,-165.5545,-161.1297,0.0001,0.0,0.0001,0.0,0.0,1728900900000,375,1,0,dn,dn,0.0,-0.07,nm,nm,0.0,0.5208
1728901200000,0.0,0.0319,0.0189,0.0149,0.0109,-0.0637,0.0276,0.008,0.008,0.0116,91.7808,0.6588,6.3847,10.5992,0.0023,0.0341,1728901200000,1687,3990.5,2827.0,12334.6667,7442.3333,-57.7246,-40.3254,-86.3231,-77.3324,-79.8314,-30.282,0.0,0.0,0.0,0.0,0.0,1728901200000,380,1,0,dn,dn,-0.22,-0.12,mv,mv,1.4904,0.8397
1728901500000,-0.0379,-0.0189,0.0086,0.0103,0.0062,-0.0379,-0.0474,-0.0034,0.0083,0.0046,61.6438,-10.4786,-6.9366,-13.3213,-0.0085,-0.0206,1728901500000,1085,1386.0,3022.0,9632.1667,7500.3333,-21.7172,-64.0966,-88.7357,-85.534,-49.3469,-56.0826,-0.0002,-0.0001,0.0,0.0,0.0,1728901500000,385,1,0,up,up,0.15,0.1,mv,mv,0.8236,0.7951
1728901800000,0.0258,-0.006,-0.004,0.01,0.0083,0.0637,-0.0379,-0.0281,0.0034,0.0052,81.6901,-2.0805,-1.0314,5.9052,-0.0374,0.0144,1728901800000,3060,2072.5,1944.0,2237.6667,7730.4167,47.6478,57.4074,36.7496,-60.4161,21.3595,-17.1511,0.0,-0.0,-0.0,0.0,0.0,1728901800000,390,1,0,dn,dn,-0.05,-0.2,nm,mv,0.2759,1.4888
1728902100000,-0.0086,0.0086,-0.0069,0.006,0.0076,-0.0344,0.0275,-0.0258,-0.0032,0.0039,74.6479,-4.7394,-1.4934,-0.462,0.004,-0.0011,1728902100000,2876,2968.0,2340.3333,2583.6667,7897.4167,-3.0997,22.8885,11.3147,-63.583,67.8539,27.1642,-0.0,0.0,-0.0,0.0,0.0,1728902100000,395,1,0,dn,dn,0.0,-0.15,nm,mv,0.0,1.0412
1728902400000,0.0,-0.0043,0.0057,0.0072,0.0076,0.0086,0.0017,-0.0029,-0.0009,0.0047,72.7273,-4.666,3.2455,4.7389,0.0,-0.0146,1728902400000,1087,1981.5,2341.0,2681.5,7946.6667,-45.1426,-53.5669,-59.463,-86.3213,6.8517,-66.4195,0.0,-0.0,0.0,0.0,0.0,1728902400000,400,1,0,dn,dn,-0.15,-0.25,mv,mv,0.8218,1.8462
1728902700000,-0.0258,-0.0129,-0.0115,-0.0077,0.003,-0.0258,-0.0215,-0.0075,-0.0215,-0.0017,48.4375,-12.3154,-3.5955,-6.8411,-0.0043,0.0063,1728902700000,2687,1887.0,2216.6667,2080.3333,8000.1667,42.3953,21.218,29.162,-66.4132,63.8091,-68.1493,-0.0001,-0.0,-0.0,-0.0,0.0,1728902700000,405,1,0,dn,dn,0.0,-0.3,nm,mv,0.0,1.9935
1728903000000,0.0,-0.0129,-0.0086,-0.0077,0.0036,0.0258,-0.0086,-0.0017,-0.0227,-0.0014,48.4375,-10.9657,-2.3336,1.2619,0.0093,0.0098,1728903000000,5714,4200.5,3162.6667,2751.5,7543.0833,36.0314,80.6703,107.6685,-24.2485,122.0242,115.5755,0.0,-0.0,-0.0,-0.0,0.0,1728903000000,410,1,0,dn,dn,-0.1,-0.21,mv,mv,0.8464,1.3557
1728903300000,-0.0172,-0.0086,-0.0143,-0.0043,0.003,-0.0172,0.0043,-0.0201,-0.0146,-0.0032,32.8125,-15.3207,-0.4428,1.8908,0.0149,0.005,1728903300000,4294,5004.0,4231.6667,3286.3333,6459.25,-14.1886,1.473,30.6623,-33.5217,19.368,39.4252,-0.0,-0.0,-0.0,-0.0,0.0,1728903300000,415,1,0,dn,dn,-0.2,-0.18,mv,mv,2.1131,1.0439
1728903600000,-0.0345,-0.0258,-0.0172,-0.0143,-0.0022,-0.0172,-0.0129,-0.0057,-0.0244,-0.0056,18.1818,-23.8467,-11.012,-10.5691,0.0136,-0.0094,1728903600000,83375,43834.5,31127.6667,16672.1667,9454.9167,90.2041,167.8485,400.085,781.8163,331.335,386.1414,-0.0,-0.0,-0.0,-0.0,-0.0,1728903600000,420,1,0,up,dn,0.09,-0.02,mv,nm,1.2075,0.1046
1728903900000,0.0155,-0.0095,-0.0121,-0.0103,-0.0022,0.05,-0.0009,-0.0034,-0.0164,-0.007,29.8701,-16.8948,4.6866,15.6986,-0.0132,-0.0228,1728903900000,1131,42253.0,29600.0,16381.3333,9482.5,-97.3233,-96.1791,-93.0958,-88.0728,-52.1258,-46.4059,0.0001,-0.0,-0.0,-0.0,-0.0,1728903900000,425,1,0,dn,dn,-0.07,-0.05,mv,nm,0.7059,0.2509
1728904200000,-0.0121,0.0017,-0.0103,-0.0123,-0.0026,-0.0276,0.0276,0.004,-0.0195,-0.0073,20.7792,-18.2672,4.6798,-0.0068,0.0144,0.023,1728904200000,3406,2268.5,29304.0,16767.8333,9724.6667,50.1433,-88.377,-79.6873,-64.9757,-66.6438,-33.0206,-0.0,0.0,-0.0,-0.0,-0.0,1728904200000,430,1,0,dn,dn,-0.04,-0.03,nm,nm,0.419,0.1464
1728904500000,-0.0069,-0.0095,-0.0011,-0.0092,-0.0085,0.0052,-0.0,0.0161,-0.0014,-0.0178,16.9014,-17.6971,2.4644,-2.2154,-0.0094,0.0008,1728904500000,11893,7649.5,5476.6667,18302.1667,10191.25,55.4742,117.1576,-35.0186,16.6981,-11.6764,-0.9065,-0.0,-0.0,-0.0,-0.0,-0.0,1728904500000,435,1,0,up,up,0.06,0.04,nm,nm,0.6741,0.1982
1728904800000,0.0103,0.0017,-0.0029,-0.0075,-0.0076,0.0172,-0.0,0.0092,0.0003,-0.0185,25.3521,-11.4723,6.3921,3.9276,-0.0057,-0.0006,1728904800000,590,6241.5,5296.3333,17448.1667,10099.8333,-90.5471,-88.8602,-96.6186,-94.1583,-51.3714,-80.9469,0.0001,0.0,-0.0,-0.0,-0.0,1728904800000,440,1,0,dn,up,-0.05,0.11,nm,mv,0.5133,0.5499
1728905100000,-0.0086,0.0009,-0.0017,-0.006,-0.0052,-0.019,0.0103,0.0086,-0.0017,-0.0113,19.697,-12.549,2.3111,-4.081,-0.0053,-0.0085,1728905100000,5752,3171.0,6078.3333,17691.1667,10488.75,81.3939,-5.3688,-67.4866,-45.1603,-47.9054,-39.8569,-0.0,0.0,-0.0,-0.0,-0.0,1728905100000,445,1,0,up,up,0.03,0.23,nm,mv,0.3181,1.1537
1728905400000,0.0052,-0.0017,0.0023,0.0006,-0.0069,0.0138,-0.0034,0.0034,0.0149,-0.0152,25.0,-8.3295,5.5245,3.2135,0.0273,0.0021,1728905400000,1046,3399.0,2462.6667,3969.6667,10320.9167,-69.2262,-57.5257,-73.6502,-89.8652,-73.3244,-149.1545,0.0,-0.0,0.0,0.0,-0.0,1728905400000,450,1,0,up,up,0.13,0.18,mv,mv,2.17,0.9043
1728905700000,0.0224,0.0138,0.0063,0.0017,-0.0043,0.0172,0.0129,0.0092,0.0121,-0.0119,49.1525,0.6544,-2.1348,-7.6593,-0.0154,0.0166,1728905700000,18204,9625.0,8334.0,6815.1667,11598.25,89.1325,118.4305,167.1101,56.9547,101.5022,145.8163,0.0,0.0,0.0,0.0,-0.0,1728905700000,455,1,0,up,dn,0.07,-0.04,mv,nm,0.9933,0.2047
1728906000000,0.0121,0.0172,0.0132,0.0057,-0.0033,-0.0103,0.019,0.0149,0.0181,-0.0109,65.4545,5.6931,-0.6962,1.4386,-0.0097,0.0148,1728906000000,2414,10309.0,7221.3333,6649.8333,11708.8333,-76.5836,-66.5713,-63.6983,-79.3831,-156.9924,-112.476,0.0,0.0,0.0,0.0,-0.0,1728906000000,460,1,0,dn,dn,-0.02,-0.03,nm,nm,0.318,0.1525
1728906300000,-0.0034,0.0043,0.0103,0.0063,-0.0014,-0.0155,-0.0095,0.008,0.0155,-0.0045,73.913,5.0749,-0.9576,-0.2615,-0.0174,-0.0014,1728906300000,3859,3136.5,8159.0,5310.8333,11806.5,23.0352,-52.7025,-27.3372,-67.3146,-63.1178,-2.7658,-0.0,0.0,0.0,0.0,-0.0,1728906300000,465,1,0,dn,dn,-0.09,0.0,mv,nm,1.5165,0.0
1728906600000,-0.0155,-0.0095,-0.0023,0.002,-0.0027,-0.0121,-0.0267,-0.0086,0.0095,-0.0063,58.1395,0.6223,-3.0694,-2.1118,-0.0031,-0.0223,1728906600000,1511,2685.0,2594.6667,5464.3333,11456.25,-43.7244,-41.7652,-72.348,-86.8107,-72.0928,-38.859,-0.0001,-0.0,-0.0,0.0,-0.0,1728906600000,470,1,0,up,dn,0.08,-0.01,mv,nm,1.0806,0.0662
1728906900000,0.0138,-0.0009,-0.0017,0.0057,-0.0001,0.0293,-0.0052,-0.0149,0.0118,-0.0032,80.4878,5.7085,0.5411,3.6105,-0.0115,-0.0089,1728906900000,7133,4322.0,4167.6667,5694.5,11692.8333,65.0393,71.1509,25.2612,-38.9968,53.0999,52.1405,0.0,-0.0,-0.0,0.0,-0.0,1728906900000,475,1,0,up,up,0.01,0.17,nm,mv,0.1393,1.1831
1728907200000,0.0017,0.0078,0.0,0.0052,0.0029,-0.0121,0.0172,-0.0103,0.0046,0.005,78.125,5.4856,0.3185,-0.2225,0.0192,0.0007,1728907200000,3223,5178.0,3955.6667,6057.3333,5013.5,-37.7559,-18.522,-46.7918,-35.7136,-25.2642,-59.4271,0.0,0.0,0.0,0.0,0.0,1728907200000,480,1,0,dn,up,-0.1,0.07,mv,nm,1.3823,0.4855
1728907500000,-0.0172,-0.0078,-0.0006,-0.0014,0.0001,-0.0189,-0.0069,0.0017,-0.0032,0.0023,42.8571,-0.6183,-10.6212,-10.9397,0.0056,0.0172,1728907500000,94654,48938.5,35003.3333,18799.0,12807.0833,93.4142,170.4142,403.5055,639.0754,427.8914,378.07,-0.0,-0.0,-0.0,-0.0,0.0,1728907500000,485,1,0,up,up,0.26,0.18,mv,mv,3.709,1.2547
1728907800000,0.0448,0.0138,0.0098,0.004,0.0049,0.062,0.006,0.0115,-0.0017,0.0075,100.0,13.6872,-9.1049,1.5163,-0.0262,-0.0021,1728907800000,60808,77731.0,52895.0,28531.3333,17590.5833,-21.7712,14.9598,113.1271,245.685,124.4187,119.3771,0.0,0.0,0.0,0.0,0.0,1728907800000,490,1,0,dn,dn,-0.09,-0.09,mv,nm,0.7376,0.6073
1728908100000,-0.0155,0.0146,0.004,0.002,0.0042,-0.0603,0.0224,0.004,-0.0043,0.0126,78.0488,6.782,-3.6252,5.4796,0.0062,0.0167,1728908100000,16722,38765.0,57394.6667,30675.1667,17993.0,-56.8631,-70.8649,-45.4868,-7.0639,-29.6117,-33.4246,-0.0,0.0,0.0,0.0,0.0,1728908100000,495,1,0,up,dn,0.01,-0.05,nm,nm,0.0777,0.3448
1728908400000,0.0017,-0.0069,0.0103,0.0049,0.0034,0.0172,-0.0207,0.0109,0.0029,0.011,80.4878,6.2583,1.1768,4.802,-0.011,-0.0066,1728908400000,4528,10625.0,27352.6667,31178.0,18321.1667,-57.3835,-83.4459,-85.4769,-75.2854,-94.5678,-79.1099,0.0,-0.0,0.0,0.0,0.0,1728908400000,500,1,0,dn,dn,-0.01,-0.01,nm,nm,0.0828,0.0671
1728908700000,-0.0017,0.0,-0.0052,0.0023,0.004,-0.0034,-0.0146,-0.0149,-0.0034,0.0092,75.6757,4.3107,0.3863,-0.7905,-0.0006,-0.0032,1728908700000,12681,8604.5,11310.3333,32102.6667,18898.5833,47.3764,12.1187,-60.4986,-32.8997,-45.0298,-53.3123,-0.0,0.0,-0.0,0.0,0.0,1728908700000,505,1,0,dn,up,-0.05,0.14,nm,mv,0.4202,1.0095
