FT,vel5,vel10,vel15,vel30,vel60,acc5,acc10,acc15,acc30,acc60,stoch12,stochDiff6012,RSIhl_diff,RSIhl_diffROC,vol,vol10,vol15,vol30,vol60,volD10,volD15,volD30,volD60,vpm5,vpm10,vpm15,vpm30,vpm60,ToD,DoW,MO,Dr3_Model,Dr3,Dc1,Dc3,Dr1,Mc1,Mc3,Mr1,Mr3
1729506300000,0.0,-0.0021,-0.0099,-0.0021,-0.0021,0.0042,0.0085,-0.0155,-0.0,0.0046,47.0588,-6.4694,4.0472,-3.0828,353.0,490.0,599.3333,583.6667,822.5,-27.9592,-41.1012,-39.5203,-57.0821,0.0,-0.0003,-0.001,-0.0002,-0.0002,385.0,1.0,0.0,0.08886737,-5.5,up,dn,0.75,nm,mv,1.0047,2.0473
1729506600000,0.0127,0.0064,0.0028,0.0007,0.0053,0.0127,0.0212,0.0042,-0.0092,0.0191,51.6129,-3.3932,0.9915,-3.0556,623.0,488.0,534.3333,571.8333,682.75,27.6639,16.5939,8.9478,-8.7514,0.0012,0.0008,0.0003,0.0001,0.0005,390.0,1.0,0.0,2.6567879,-7.25,dn,dn,-3.0,mv,mv,3.7082,2.6728
1729506900000,-0.0509,-0.0191,-0.0127,-0.0106,-0.0049,-0.0636,-0.017,-0.0042,-0.0113,0.0032,6.8966,-22.8462,-3.5694,-4.5609,965.0,794.0,647.0,649.0,690.75,21.5365,49.1499,48.6903,39.7032,-0.0031,-0.0014,-0.0012,-0.001,-0.0004,395.0,1.0,0.0,3.4187841,-4.75,dn,dn,-3.25,mv,mv,2.5702,1.7719
1729507200000,-0.0551,-0.053,-0.0311,-0.0205,-0.0117,-0.0043,-0.0594,-0.0212,-0.0177,-0.0046,2.439,-29.9438,-4.1808,-0.6114,1206.0,1085.5,931.3333,765.3333,712.75,11.1009,29.4918,57.5784,69.2038,-0.0027,-0.0029,-0.002,-0.0016,-0.001,400.0,1.0,0.0,1.9403399,-3.75,dn,dn,-1.0,mv,mv,0.6623,1.3138
1729507500000,-0.017,-0.0361,-0.041,-0.0191,-0.0127,0.0382,-0.017,-0.0438,-0.0127,-0.006,18.0,-16.662,-0.7842,3.3966,2897.0,2051.5,1689.3333,1111.8333,892.3333,41.2137,71.4878,160.5606,224.6545,-0.0003,-0.001,-0.0014,-0.001,-0.0008,405.0,1.0,0.0,-1.0225028,-1.25,dn,dn,-0.5,nm,nm,0.3322,0.396
1729507800000,-0.0085,-0.0127,-0.0269,-0.0198,-0.0141,0.0085,0.0403,-0.0141,-0.0113,-0.006,14.0,-15.9398,1.0723,1.8565,1019.0,1958.0,1707.3333,1177.1667,920.0833,-47.9571,-40.3163,-13.4362,10.7508,-0.0005,-0.0004,-0.0009,-0.001,-0.0009,410.0,1.0,0.0,-1.0429444,-1.0,dn,dn,-2.25,mv,nm,1.5165,0.3104
1729508100000,-0.0382,-0.0233,-0.0212,-0.0261,-0.0141,-0.0297,0.0127,0.0099,-0.024,-0.0046,2.1277,-21.2706,0.3324,-0.7399,999.0,1009.0,1638.3333,1284.8333,934.25,-0.9911,-39.0234,-22.2467,6.9307,-0.0023,-0.0014,-0.0008,-0.0012,-0.0009,415.0,1.0,0.0,-0.7942038,1.0,up,up,1.5,mv,nm,1.0529,0.3112
1729508400000,0.0255,-0.0064,-0.0071,-0.024,-0.0117,0.0637,0.0064,0.0339,-0.0247,-0.0028,21.5686,-7.5773,-0.3306,-0.663,1901.0,1450.0,1306.3333,1497.8333,1034.8333,31.1034,45.5218,26.9167,83.7011,0.0008,-0.0003,-0.0003,-0.0009,-0.0007,420.0,1.0,0.0,-2.6191292,-3.0,dn,dn,-0.25,nm,mv,0.1527,1.0583
1729508700000,-0.0042,0.0106,-0.0057,-0.0163,-0.0134,-0.0297,0.034,0.0212,-0.0057,-0.0078,19.6078,-6.5392,2.5036,2.8343,1146.0,1523.5,1348.6667,1528.0,1088.5,-24.7785,-15.0272,-25.0,5.2825,-0.0002,0.0004,-0.0002,-0.0006,-0.0007,425.0,1.0,0.0,-0.83147407,-4.0,dn,dn,-0.25,nm,mv,0.1656,1.4104
1729509000000,-0.0042,-0.0042,0.0057,-0.0078,-0.0141,-0.0,0.0021,0.0269,0.0127,-0.0088,17.6471,-5.2508,8.685,6.1814,777.0,961.5,1274.6667,1456.5,1110.9167,-19.1888,-39.0429,-46.6529,-30.0578,-0.0003,-0.0003,0.0003,-0.0003,-0.0008,430.0,1.0,0.0,-0.751426,-3.75,dn,dn,-2.5,mv,mv,2.247,1.328
1729509300000,-0.0425,-0.0234,-0.017,-0.012,-0.0155,-0.0382,-0.034,-0.0099,0.0071,-0.0088,15.5172,-4.7292,1.8217,-6.8633,2048.0,1412.5,1323.6667,1315.0,1213.4167,44.9912,54.7217,55.7414,68.7796,-0.0012,-0.001,-0.0008,-0.0005,-0.0008,435.0,1.0,0.0,-1.9415785,0.5,dn,up,-1.25,mv,nm,0.9263,0.218
1729509600000,-0.0212,-0.0318,-0.0226,-0.0141,-0.017,0.0212,-0.0276,-0.017,0.0056,-0.0134,6.8966,-8.1454,10.944,9.1223,1363.0,1705.5,1396.0,1372.3333,1274.75,-20.0821,-2.3639,-0.6801,6.9229,-0.0009,-0.0011,-0.001,-0.0006,-0.0008,440.0,1.0,0.0,-0.70048827,0.5,dn,up,0.0,nm,nm,0.0,0.231
1729509900000,0.0,-0.0106,-0.0212,-0.0078,-0.017,0.0212,0.0127,-0.0269,0.0184,-0.0148,6.8966,-6.1267,10.011,-0.9331,1292.0,1327.5,1567.6667,1421.1667,1353.0,-2.6742,-17.5845,-9.0888,-4.5085,0.0,-0.0005,-0.0008,-0.0003,-0.0007,445.0,1.0,0.0,-0.51319,1.75,up,up,1.75,mv,mv,1.4347,0.7978
1729510200000,0.0297,0.0149,0.0028,-0.0071,-0.0155,0.0297,0.0467,0.0198,0.0169,-0.0208,22.807,5.0301,-1.6361,-11.6471,1987.0,1639.5,1547.3333,1435.5,1466.6667,21.1955,28.4145,38.4187,35.4773,0.0009,0.0005,0.0001,-0.0003,-0.0006,450.0,1.0,0.0,0.05116242,1.5,dn,up,-1.25,mv,mv,0.9703,0.6567
1729510500000,-0.0212,0.0042,0.0028,-0.0099,-0.0131,-0.051,0.0149,0.0255,0.0064,-0.0081,16.3265,0.0434,9.6131,11.2492,741.0,1364.0,1340.0,1368.0,1448.0,-45.6745,-44.7015,-45.8333,-48.826,-0.0017,0.0002,0.0001,-0.0004,-0.0005,455.0,1.0,0.0,-1.2630142,1.0,up,up,1.25,mv,nm,0.9468,0.4238
1729510800000,0.0212,0.0,0.0099,-0.0057,-0.0067,0.0425,-0.0149,0.0311,0.0021,0.0049,39.3939,4.3424,4.7415,-4.8717,1035.0,888.0,1254.3333,1411.0,1433.75,16.5541,-17.486,-26.6478,-27.8117,0.0012,0.0,0.0005,-0.0002,-0.0003,460.0,1.0,0.0,-1.233513,-0.75,up,dn,1.5,mv,nm,1.0062,0.3101
1729511100000,0.0255,0.0234,0.0085,0.0057,-0.0032,0.0042,0.0191,0.0057,0.0177,0.0095,67.8571,10.0409,-1.9443,-6.6857,1286.0,1160.5,1020.6667,1284.0,1299.5,10.8143,25.9961,0.1558,-1.0389,0.0012,0.0012,0.0005,0.0003,-0.0001,465.0,1.0,0.0,2.049436,-2.5,dn,dn,-1.75,mv,mv,1.4031,0.9922
1729511400000,-0.0297,-0.0021,0.0057,0.0042,-0.005,-0.0552,-0.0021,0.0028,0.0184,0.0092,44.4444,2.3081,0.9932,2.9374,1086.0,1186.0,1135.6667,1237.8333,1305.0833,-8.4317,-4.3733,-12.2661,-16.7869,-0.0016,-0.0001,0.0003,0.0002,-0.0002,470.0,1.0,0.0,2.352336,0.75,dn,up,-0.5,nm,nm,0.3672,0.2879
1729511700000,-0.0085,-0.0191,-0.0042,0.0028,-0.0025,0.0212,-0.0425,-0.0142,0.0106,0.0117,38.4615,-0.5993,5.8872,4.894,785.0,935.5,1052.3333,1153.3333,1287.25,-16.0877,-25.4039,-31.9364,-39.0173,-0.0006,-0.0012,-0.0002,0.0001,-0.0001,475.0,1.0,0.0,1.1361376,1.75,dn,up,-0.25,nm,mv,0.1799,0.6693
1729512000000,-0.0042,-0.0064,-0.0142,-0.0028,-0.005,0.0042,-0.0042,-0.0226,0.0042,0.0067,34.6154,-1.3431,2.917,-2.9702,1056.0,920.5,975.6667,998.1667,1216.8333,14.7203,8.2337,5.794,-13.2174,-0.0002,-0.0004,-0.0009,-0.0002,-0.0002,480.0,1.0,0.0,3.3865995,3.0,up,up,1.5,mv,mv,1.2541,1.1697
1729512300000,0.0255,0.0106,0.0042,0.005,-0.0025,0.0297,0.0297,-0.0014,0.0149,0.0109,60.0,4.7264,4.5309,1.6139,1063.0,1059.5,968.0,1051.8333,1209.9167,0.3303,9.814,1.0616,-12.1427,0.0014,0.0006,0.0003,0.0003,-0.0001,485.0,1.0,0.0,2.2718863,2.25,up,up,0.5,nm,mv,0.4099,0.8553
1729512600000,0.0085,0.017,0.0099,0.0028,-0.0014,-0.017,0.0234,0.0142,0.0085,0.0127,70.8333,6.2616,1.3383,-3.1926,1012.0,1037.5,1043.6667,1048.0,1229.5,-2.4578,-3.0342,-3.4351,-17.6901,0.0005,0.001,0.0006,0.0002,-0.0001,490.0,1.0,0.0,2.8786426,3.0,up,up,1.0,mv,mv,0.8683,1.1666
1729512900000,0.017,0.0127,0.017,0.0014,0.0035,0.0085,0.0021,0.0311,-0.0042,0.0191,77.7778,9.4704,-0.5387,-1.877,2799.0,1905.5,1624.6667,1300.1667,1292.0833,46.8906,72.2815,115.2801,116.6269,0.0004,0.0004,0.0006,0.0001,0.0002,495.0,1.0,0.0,2.2099266,3.5,up,up,0.75,nm,mv,0.7028,1.5147
1729513200000,0.0127,0.0149,0.0127,0.0085,0.0064,-0.0042,-0.0021,0.0085,0.0042,0.0233,75.0,10.8965,-2.6862,-2.1475,2048.0,2423.5,1953.0,1460.5,1349.1667,-15.4941,4.8643,40.226,51.7974,0.0004,0.0004,0.0004,0.0003,0.0003,500.0,1.0,0.0,5.0115733,1.75,up,up,1.25,mv,mv,1.8058,0.8006
1729513500000,0.0212,0.017,0.017,0.0135,0.0081,0.0085,0.0042,0.0071,0.0106,0.0251,90.625,14.0071,3.6512,6.3375,1216.0,1632.0,2021.0,1532.3333,1342.8333,-25.4902,-39.8318,-20.6439,-9.4452,0.001,0.0006,0.0005,0.0005,0.0004,505.0,1.0,0.0,5.1554985,1.25,up,up,1.5,mv,nm,2.6468,0.5824
1729513800000,0.0255,0.0233,0.0198,0.0184,0.0078,0.0042,0.0085,0.0028,0.0212,0.0233,91.4286,18.4397,-1.2475,-4.8987,1662.0,1439.0,1642.0,1633.3333,1315.75,15.4969,1.218,1.7551,26.3158,0.0009,0.001,0.0007,0.0007,0.0003,510.0,1.0,0.0,5.870595,1.5,dn,up,-1.0,mv,nm,2.6833,0.6637
1729514100000,-0.017,0.0042,0.0099,0.0113,0.0081,-0.0424,-0.0127,-0.0028,0.0064,0.0212,77.7778,12.1454,-0.2687,0.9788,1773.0,1717.5,1550.3333,1751.6667,1401.75,3.2314,14.3625,1.2179,26.4848,-0.0006,0.0001,0.0004,0.0004,0.0003,515.0,1.0,0.0,3.3411207,2.5,up,up,0.75,nm,mv,0.9234,1.1064
1729514400000,0.0127,-0.0021,0.0071,0.012,0.0074,0.0297,-0.0255,-0.0099,0.0092,0.0142,86.1111,13.4752,4.5476,4.8162,1517.0,1645.0,1650.6667,1835.8333,1441.9167,-7.7812,-8.0977,-17.3672,5.2072,0.0005,-0.0001,0.0003,0.0004,0.0003,520.0,1.0,0.0,2.757093,1.25,up,up,1.75,mv,nm,2.1631,0.5522
1729514700000,0.0297,0.0212,0.0085,0.0142,0.0078,0.017,0.017,-0.0113,0.0127,0.011,95.0,19.8408,2.7626,-1.785,1548.0,1532.5,1612.6667,1627.3333,1463.75,1.0114,-4.0099,-4.8751,5.7558,0.0011,0.0008,0.0003,0.0005,0.0003,525.0,1.0,1.0,0.59693414,0.75,dn,up,0.0,nm,nm,0.0,0.3555
1729515000000,0.0,0.0149,0.0141,0.012,0.0103,-0.0297,0.017,0.0042,0.0035,0.0152,95.0,18.0987,5.7469,2.9842,1306.0,1427.0,1457.0,1503.6667,1482.0833,-8.4793,-10.3638,-13.1456,-11.8808,0.0,0.0006,0.0006,0.0005,0.0004,530.0,1.0,1.0,-0.4141798,1.0,dn,up,-0.5,nm,nm,0.5257,0.5541
1729515300000,-0.0085,-0.0042,0.0071,0.0071,0.0103,-0.0085,-0.0255,-0.0,-0.0064,0.0127,90.0,13.1519,1.6082,-4.1386,1320.0,1313.0,1391.3333,1521.0,1526.6667,0.5331,-5.127,-13.215,-13.5371,-0.0004,-0.0002,0.0003,0.0003,0.0004,535.0,1.0,1.0,1.0214425,2.0,up,up,1.25,mv,mv,1.2414,1.4573
1729515600000,0.0212,0.0064,0.0042,0.0064,0.0124,0.0297,-0.0085,-0.0042,-0.012,0.0173,100.0,15.4312,2.5178,0.9096,1298.0,1309.0,1308.0,1460.3333,1546.8333,-0.8403,-0.7645,-11.1162,-16.0866,0.001,0.0003,0.0002,0.0003,0.0005,540.0,1.0,1.0,0.9104737,2.25,up,up,0.25,nm,mv,0.2589,1.6485
1729515900000,0.0042,0.0127,0.0057,0.0099,0.0106,-0.017,0.017,-0.0085,-0.0014,0.0131,97.2222,13.7055,4.0718,1.554,1250.0,1274.0,1289.3333,1373.1667,1562.4167,-1.8838,-3.0507,-8.9695,-19.9957,0.0002,0.0006,0.0003,0.0004,0.0004,545.0,1.0,1.0,1.140654,2.75,up,up,0.5,nm,mv,0.6586,2.0343
1729516200000,0.0085,0.0064,0.0113,0.0092,0.0106,0.0042,-0.0,0.0042,-0.0028,0.012,91.1765,13.0829,3.6001,-0.4717,1859.0,1554.5,1469.0,1430.1667,1633.0,19.5883,26.5487,29.9849,13.8396,0.0003,0.0002,0.0005,0.0004,0.0004,550.0,1.0,1.0,1.4972068,4.0,up,up,1.5,mv,mv,1.9847,2.9486
1729516500000,0.0254,0.017,0.0127,0.0085,0.0113,0.017,0.0042,0.0085,-0.0057,0.0078,94.4444,16.7039,1.8762,-1.7239,2520.0,2189.5,1876.3333,1592.1667,1609.75,15.0948,34.3045,58.2749,56.546,0.0006,0.0005,0.0004,0.0003,0.0004,555.0,1.0,1.0,2.3460608,3.0,up,up,0.75,nm,mv,1.0835,2.1899
1729516800000,0.0127,0.0191,0.0156,0.0106,0.0113,-0.0127,0.0127,0.0099,-0.0014,0.0049,100.0,16.9797,3.1167,1.2405,2190.0,2355.0,2189.6667,1739.5,1621.5833,-7.0064,0.0152,25.8982,35.0532,0.0003,0.0005,0.0004,0.0004,0.0004,560.0,1.0,1.0,0.65743077,3.0,up,up,1.75,mv,mv,2.6616,2.1493
1729517100000,0.0297,0.0212,0.0226,0.017,0.012,0.017,0.0042,0.0113,0.0099,0.0039,94.8718,21.4951,-0.5263,-3.6429,7879.0,5034.5,4196.3333,2832.6667,2176.8333,56.5001,87.7592,178.1478,261.9478,0.0002,0.0002,0.0003,0.0004,0.0003,565.0,1.0,1.0,0.6557455,1.5,up,up,0.5,nm,nm,0.9258,1.0839
1729517400000,0.0085,0.0191,0.017,0.0148,0.0106,-0.0212,-0.0,0.0042,0.0085,0.0028,78.7234,20.8016,-0.7685,-0.2422,25577.0,16728.0,11882.0,6879.1667,4169.75,52.8993,115.2584,271.8038,513.3941,0.0,0.0001,0.0001,0.0001,0.0001,570.0,1.0,1.0,1.0563468,3.75,up,up,0.75,nm,mv,1.353,4.0371
1729517700000,0.0127,0.0106,0.017,0.0163,0.0131,0.0042,-0.0106,0.0014,0.0064,0.0049,78.0,20.5869,-4.1011,-3.3327,15658.0,20617.5,16371.3333,9280.5,5326.8333,-24.0548,-4.3572,68.7194,193.9457,0.0,0.0,0.0001,0.0001,0.0001,575.0,1.0,1.0,1.6001679,3.5,up,up,0.25,nm,mv,0.5126,3.951
1729518000000,0.0042,0.0085,0.0085,0.0156,0.0124,-0.0085,-0.0106,-0.0141,0.0064,0.0049,77.7778,18.3233,4.184,8.2851,10794.0,13226.0,17343.0,10769.6667,6099.9167,-18.388,-37.7616,0.2259,76.9532,0.0,0.0,0.0,0.0001,0.0001,580.0,1.0,1.0,1.1922114,0.0,up,dn,2.75,mv,nm,5.1537,0.0
1729518300000,0.0466,0.0254,0.0212,0.0191,0.0138,0.0424,0.0148,0.0042,0.0106,0.006,95.8333,26.8519,3.8203,-0.3637,12069.0,11431.5,12840.3333,12361.1667,6976.6667,5.5767,-6.0071,-2.3636,72.9909,0.0002,0.0001,0.0001,0.0001,0.0001,585.0,1.0,1.0,-0.70363563,-1.5,up,dn,0.5,nm,nm,0.5794,1.5855
1729518600000,0.0085,0.0275,0.0198,0.0184,0.0145,-0.0381,0.0191,0.0028,0.0078,0.0042,90.566,25.2778,5.3469,1.5266,11003.0,11536.0,11288.6667,13830.0,7784.75,-4.6203,-2.5306,-20.4411,41.3404,0.0,0.0001,0.0001,0.0001,0.0001,590.0,1.0,1.0,-2.341494,0.75,dn,up,-3.25,mv,nm,3.6688,0.7603
1729518900000,-0.0551,-0.0233,0.0,0.0042,0.0106,-0.0635,-0.0487,-0.0085,-0.0127,0.0003,64.7059,10.4789,-5.406,-10.7529,10460.0,10731.5,11177.3333,14260.1667,8546.4167,-2.5299,-6.4178,-26.6488,22.3905,-0.0003,-0.0001,0.0,0.0,0.0001,595.0,1.0,1.0,-0.43781042,6.0,up,up,1.25,mv,mv,0.7048,5.4148
1729519200000,0.0212,-0.0169,-0.0085,0.0064,0.0106,0.0762,-0.0445,-0.0297,-0.0085,-0.0018,72.3404,13.212,-4.2666,1.1394,10700.0,10580.0,10721.0,11780.6667,9329.9167,1.1342,-0.1959,-9.1732,14.6848,0.0001,-0.0001,-0.0,0.0,0.0001,600.0,1.0,1.0,0.7758641,4.75,up,up,2.75,mv,mv,1.5169,3.534
1729519500000,0.0466,0.0339,0.0042,0.012,0.0141,0.0254,0.0572,-0.0155,-0.0043,0.0035,91.1111,19.868,-3.3932,0.8734,10002.0,10351.0,10387.3333,10838.0,10059.25,-3.3717,-3.7096,-7.7136,-0.5691,0.0003,0.0002,0.0,0.0001,0.0001,605.0,1.0,1.0,0.8405082,-0.75,up,dn,2.0,mv,nm,0.9887,0.5476
1729519800000,0.0339,0.0402,0.0339,0.0169,0.0163,-0.0127,0.0572,0.0339,0.0014,0.0056,97.8723,19.4057,-2.7029,0.6903,8742.0,9372.0,9814.6667,10496.0,10632.8333,-6.7222,-10.9292,-16.7111,-17.783,0.0002,0.0003,0.0002,0.0001,0.0001,610.0,1.0,1.0,-1.9934115,-7.0,dn,dn,0.0,nm,mv,0.0,4.2253
1729520100000,0.0,0.0169,0.0268,0.0092,0.0141,-0.0339,-0.017,0.0353,-0.0099,0.0028,82.6923,8.9554,-2.43,0.2729,13912.0,11327.0,10885.3333,10803.1667,11582.1667,22.8216,27.805,28.7771,20.1157,0.0,0.0001,0.0001,0.0001,0.0001,615.0,1.0,1.0,-3.7291617,-10.5,dn,dn,-2.75,mv,mv,1.4304,5.9848
1729520400000,-0.0466,-0.0233,-0.0042,0.0,0.0092,-0.0466,-0.0635,-0.0085,-0.0184,-0.0021,59.1837,-3.3431,-5.678,-3.248,11018.0,12465.0,11224.0,10805.6667,12317.8333,-11.6085,-1.8354,1.965,-10.5525,-0.0002,-0.0001,-0.0,0.0,0.0,620.0,1.0,1.0,-0.64486325,-11.0,dn,dn,-4.25,mv,mv,1.8623,5.8324
1729520700000,-0.072,-0.0593,-0.0395,-0.0028,0.0007,-0.0254,-0.0762,-0.0734,-0.0071,-0.0113,15.9091,-19.4869,-6.9273,-1.2493,17187.0,14102.5,14039.0,11926.8333,13093.5,21.872,22.4232,44.1036,31.2636,-0.0002,-0.0002,-0.0002,-0.0,0.0,625.0,1.0,1.0,-0.21616846,-8.75,dn,dn,-3.5,mv,mv,1.3802,3.1096
1729521000000,-0.0593,-0.0656,-0.0593,-0.0162,-0.0049,0.0127,-0.0424,-0.0861,-0.0226,-0.0156,16.3934,-31.3605,-6.5062,0.421,21599.0,19393.0,16601.3333,13743.3333,12762.0,11.3752,30.104,57.1598,69.2446,-0.0002,-0.0002,-0.0002,-0.0001,-0.0,630.0,1.0,1.0,-1.639409,-10.25,dn,dn,-3.25,mv,mv,1.2011,2.588
1729521300000,-0.0551,-0.0572,-0.0621,-0.0332,-0.0106,0.0042,0.002,-0.0579,-0.0452,-0.0237,0.0,-40.9139,-1.1441,5.3621,12882.0,17240.5,17222.6667,14223.3333,12530.6667,-25.2806,-25.2032,-9.4305,2.8038,-0.0003,-0.0002,-0.0002,-0.0001,-0.0,635.0,1.0,1.0,-3.0146317,-7.5,dn,dn,-2.0,mv,mv,0.9031,1.5544
1729521600000,-0.0339,-0.0445,-0.0494,-0.0444,-0.0138,0.0212,0.0211,-0.0099,-0.0614,-0.0261,14.2857,-44.8191,-2.4728,-1.3287,25275.0,19078.5,19918.6667,16978.8333,13737.4167,32.479,26.891,48.8618,83.9866,-0.0001,-0.0001,-0.0001,-0.0002,-0.0001,640.0,1.0,1.0,-4.757269,-5.25,dn,dn,-5.0,mv,mv,3.6771,1.0032
1729521900000,-0.0849,-0.0594,-0.058,-0.0586,-0.0247,-0.0509,-0.0022,0.0013,-0.0677,-0.0385,19.2982,-49.1334,-6.9957,-4.5229,28955.0,27115.0,22370.6667,19486.0,15144.5833,6.7859,29.4329,48.5939,91.1905,-0.0002,-0.0001,-0.0002,-0.0002,-0.0001,645.0,1.0,1.0,-1.7868447,-7.75,dn,dn,-0.5,nm,mv,0.514,1.3672
1729522200000,-0.0085,-0.0467,-0.0424,-0.0522,-0.0261,0.0764,-0.0022,0.0197,-0.0522,-0.0406,17.5439,-44.7572,4.2571,11.2528,16183.0,22569.0,23471.0,20346.8333,15576.25,-28.2954,-31.0511,-20.4643,3.8954,-0.0,-0.0001,-0.0001,-0.0002,-0.0001,650.0,1.0,1.0,0.0023581833,-16.25,up,dn,0.25,nm,mv,0.1693,2.8096
1729522500000,0.0042,-0.0021,-0.0297,-0.0396,-0.0212,0.0127,0.0573,0.0197,-0.0367,-0.0318,18.4211,-38.8059,7.7808,3.5237,8203.0,12193.0,17780.3333,18849.5,15388.1667,-32.7237,-53.8648,-56.4816,-46.6928,0.0,-0.0,-0.0001,-0.0001,-0.0001,655.0,1.0,1.0,-1.3112427,-11.5,dn,dn,-7.5,mv,mv,4.1647,2.0238
1729522800000,-0.1274,-0.0616,-0.0439,-0.0509,-0.0335,-0.1317,-0.0149,0.0141,-0.0346,-0.0441,5.3846,-45.2029,0.662,-7.1188,21726.0,14964.5,15370.6667,18870.6667,16307.0,45.1836,41.3472,15.1311,33.2311,-0.0003,-0.0002,-0.0002,-0.0002,-0.0001,660.0,1.0,1.0,-5.39622,-6.0,dn,dn,-9.0,mv,mv,3.3966,1.0547
1729523100000,-0.1531,-0.1402,-0.092,-0.0672,-0.0501,-0.0257,-0.1381,-0.0496,-0.034,-0.0642,5.9172,-37.2047,1.6021,0.94,37226.0,29476.0,22385.0,22928.0,18575.6667,26.2926,66.2989,62.3604,100.402,-0.0002,-0.0003,-0.0002,-0.0002,-0.0002,665.0,1.0,1.0,-2.077292,0.0,up,dn,5.0,mv,nm,1.4379,0.0
1729523400000,0.0852,-0.034,-0.0651,-0.0474,-0.0459,0.2383,0.0276,-0.0354,-0.0029,-0.0621,17.7515,-18.605,6.2609,4.6588,24739.0,30982.5,27897.0,22838.6667,19908.75,-20.1517,-11.3202,8.3207,24.2619,0.0002,-0.0001,-0.0001,-0.0001,-0.0001,670.0,1.0,1.0,-2.0009356,-6.5,dn,dn,-2.0,mv,mv,0.4129,1.0128
1729523700000,-0.034,0.0256,-0.034,-0.0389,-0.0487,-0.1192,0.1657,0.0099,0.0196,-0.0628,13.3333,-16.8255,12.2979,6.037,11063.0,17901.0,24342.6667,19856.6667,19671.3333,-38.199,-54.553,-44.2857,-43.7608,-0.0002,0.0001,-0.0001,-0.0001,-0.0001,675.0,1.0,1.0,-0.22152013,-2.5,dn,dn,-3.0,mv,nm,0.6323,0.4091
1729524000000,-0.0511,-0.0426,0.0,-0.046,-0.0491,-0.017,-0.0085,0.092,0.0062,-0.0582,6.7114,-17.7198,11.7831,-0.5147,8760.0,9911.5,14854.0,18619.5,19483.1667,-11.6178,-41.026,-52.9525,-55.0381,-0.0003,-0.0003,0.0,-0.0001,-0.0001,680.0,1.0,1.0,1.5510846,3.0,dn,up,-1.5,mv,mv,0.3206,0.5093
1729524300000,-0.0256,-0.0383,-0.0369,-0.051,-0.0452,0.0255,-0.0639,0.0282,-0.0114,-0.0459,4.4118,-15.1101,11.4962,-0.287,11455.0,10107.5,10426.0,19161.5,19005.5,13.3317,9.8696,-40.2187,-39.728,-0.0001,-0.0002,-0.0002,-0.0002,-0.0001,685.0,1.0,1.0,1.9372994,8.0,up,up,2.0,mv,mv,0.4408,1.3882
1729524600000,0.0341,0.0043,-0.0142,-0.0241,-0.0375,0.0596,0.0468,0.0198,0.0268,-0.0325,13.3858,-5.4963,11.0935,-0.4026,12279.0,11867.0,10831.3333,17587.0,18228.8333,3.4718,13.3655,-30.1814,-32.6397,0.0002,0.0,-0.0001,-0.0001,-0.0001,690.0,1.0,1.0,1.5912005,9.5,up,up,2.5,mv,mv,0.5755,1.6584
1729524900000,0.0426,0.0383,0.017,0.0085,-0.0293,0.0085,0.0767,0.017,0.0757,-0.0188,24.1071,2.0623,5.3012,-5.7923,9913.0,11096.0,11215.6667,13034.8333,17981.4167,-10.6615,-11.6147,-23.9499,-44.8709,0.0003,0.0002,0.0001,0.0,-0.0001,695.0,1.0,1.0,1.6831968,6.75,up,up,3.5,mv,mv,1.2247,1.1466
1729525200000,0.0596,0.0511,0.0455,0.0043,-0.0216,0.017,0.0469,0.0823,0.0516,-0.0078,39.8058,10.5957,1.5859,-3.7153,13420.0,11666.5,11870.6667,11148.3333,16993.5,15.0302,13.0518,20.3767,-21.0286,0.0003,0.0003,0.0002,0.0,-0.0001,700.0,1.0,1.0,0.49584806,7.5,up,up,3.5,mv,mv,1.4023,1.2262
1729525500000,0.0596,0.0596,0.054,0.0199,-0.0096,-0.0,0.0213,0.0681,0.0588,0.0151,59.1398,17.6157,3.5866,2.0007,11109.0,12264.5,11480.6667,11156.0,15506.3333,-9.4215,-3.2373,-0.4213,-28.3583,0.0003,0.0003,0.0003,0.0001,-0.0,705.0,1.0,1.0,0.00573121,3.5,dn,up,-0.25,nm,mv,0.0996,0.5282
1729525800000,-0.0043,0.0277,0.0383,0.0277,-0.0092,-0.0638,-0.0235,0.0213,0.0737,0.0169,62.069,15.9168,1.2858,-2.3008,15750.0,13429.5,13426.3333,12321.0,15470.25,17.2791,17.3068,27.8305,1.8083,-0.0,0.0001,0.0002,0.0001,-0.0,710.0,1.0,1.0,-0.16520254,3.5,up,up,4.25,mv,mv,2.26,0.4928
1729526100000,0.0723,0.034,0.0426,0.044,-0.0035,0.0765,-0.0256,-0.0029,0.095,0.0176,83.5294,23.8216,-3.2626,-4.5484,17269.0,16509.5,14709.3333,13290.0,16225.75,4.6004,17.4016,29.9398,6.4296,0.0002,0.0001,0.0002,0.0002,-0.0,715.0,1.0,1.0,-1.3960265,-2.75,dn,dn,-0.5,nm,nm,0.3419,0.3621
1729526400000,-0.0085,0.0319,0.0198,0.0369,0.0064,-0.0808,0.0042,-0.0341,0.061,0.0399,84.1463,19.8163,1.8337,5.0962,10727.0,13998.0,14582.0,13031.3333,15309.1667,-23.3676,-26.4367,-17.683,-29.9309,-0.0,0.0001,0.0001,0.0002,0.0,720.0,1.0,1.0,2.0704856,-1.75,dn,dn,-0.25,nm,nm,0.1338,0.2306
