fullK,fullD,diffKD,overBought,overSold,Volume,15mSD,30mSD
79.0698,89.0088,-9.939,0,0,2023,0.3591,0.4001
85,85.8956,-0.8956,1,0,1505,1.0196,0.3601
95.122,86.3972,8.7247,1,0,1882,0.1848,-0.2403
83.3333,87.8184,-4.4851,1,0,1570,0.5604,-0.2403
97.8261,92.0938,5.7323,1,0,2479,-0.2186,-1.389
89.1304,90.0966,-0.9662,1,0,1453,-0.8912,-0.5962
89.1304,92.029,-2.8986,1,0,1112,-1.2864,-0.555
86,88.087,-2.087,1,0,1487,-2.9847,-0.7109
66,80.3768,-14.3768,0,0,1803,-0.6273,0.237
58,70,-12,0,0,3127,-0.1823,1.0225
20,48,-28,0,0,3550,1.4827,1.4745
52,43.3333,8.6667,0,0,3764,1.3267,1.3741
54,42,12,0,0,2126,2.6188,0.9489
46.8085,50.9362,-4.1277,0,0,2045,2.0404,0.6062
76.5957,59.1348,17.461,0,0,2366,1.9495,-0.0761
98.1132,73.8392,24.2741,0,0,3239,-0.253,-0.2329
78.9474,84.5521,-5.6047,0,0,2509,-0.5846,0.0785
79.7297,85.5968,-5.867,0,0,9825,-1.9126,-0.4343
66.2162,74.9644,-8.7482,0,0,4169,-0.2296,-0.9505
51.3514,65.7658,-14.4144,0,0,5081,0.695,-0.8792
45.9459,54.5045,-8.5586,0,0,2886,1.0732,-1.3673
62.1622,53.1532,9.009,0,0,3047,-1.4608,-2.6832
63.5135,57.2072,6.3063,0,0,3338,-1.907,-1.8164
64.8649,63.5135,1.3514,0,0,3656,-2.4762,0
35.1351,54.5045,-19.3694,0,0,6656,-1.8857,1.1344
25.6757,41.8919,-16.2162,0,0,4795,-0.4587,3.4472
9.4595,23.4234,-13.964,0,0,6143,2.1656,3.4705
1.2195,12.1182,-10.8987,0,1,5759,2.5841,2.9893
25,11.893,13.107,0,0,13578,3.1579,2.3245
69.0476,31.7557,37.2919,0,0,42246,1.4738,-0.4401
69.0476,54.3651,14.6825,0,0,36959,0.6773,-2.0854
94.4444,77.5132,16.9312,0,0,30887,-0.8499,-3.4096
86.6071,83.3664,3.2407,1,0,30950,-1.7405,-3.566
67.8571,82.9696,-15.1124,0,0,33689,-2.304,-3.2816
70.5357,75,-4.4643,0,0,22248,-2.2784,-3.8999
41.9643,60.119,-18.1548,0,0,43198,-1.9345,-2.8299
4.386,38.962,-34.576,0,0,43172,-1.3338,-2.4262
3.4483,16.5995,-13.1512,0,1,33722,-2.2428,-2.6521
8.7248,5.5197,3.2051,0,1,33531,-1.4585,-3.0241
16.7539,9.6423,7.1116,0,1,42282,-1.5838,-2.159
0.9804,8.8197,-7.8393,0,1,33578,-1.0638,-1.6965
17.2996,11.678,5.6216,0,1,42641,-2.3338,-2.6075
9.6,9.2933,0.3067,0,1,38158,-1.2126,-1.9761
4.2636,10.3877,-6.1241,0,1,34243,-1.158,-1.5935
1.9544,5.2727,-3.3183,0,1,41856,-1.1314,-0.3631
8.7948,5.0043,3.7905,0,1,36344,-1.4877,-0.9871
2.9316,4.5603,-1.6287,0,1,25757,-1.0551,-0.8737
0.2849,4.0038,-3.7189,0,1,37303,0.6048,-0.2151
3.0899,2.1021,0.9878,0,1,34922,0.1116,-0.5297
3.3708,2.2485,1.1223,0,1,27211,-0.1574,-1.1401
9.5101,5.3236,4.1865,0,1,32006,-0.9111,-1.5242
4.8851,5.922,-1.0369,0,1,28414,-0.8438,-0.9524
2.071,5.4887,-3.4177,0,1,23682,-1.4027,-0.9534
2.2581,3.0714,-0.8133,0,1,31736,-1.1958,-0.3306
1.3289,1.886,-0.5571,0,1,25636,-0.4737,0.1989
0.3215,1.3028,-0.9813,0,1,34071,0.0898,0.8226
4.9342,2.1949,2.7393,0,1,30210,0.7477,0.7511
11.8705,5.7088,6.1618,0,1,30010,0.7683,-0.3114
8.9431,8.5826,0.3605,0,1,23657,1.1399,0.2299
20.4255,13.7464,6.6792,0,0,26835,0.3321,-0.6588
30.9859,20.1182,10.8677,0,0,25217,-1.3643,-1.3313
36.7568,29.3894,7.3674,0,0,17835,-0.8411,-1.4106
35.8824,34.5417,1.3407,0,0,22684,-1.3917,-1.1477
8.284,26.9744,-18.6904,0,0,21504,-0.7745,-0.428
25.3521,23.1728,2.1793,0,0,18148,-1.4668,-0.9038
6.5574,13.3978,-6.8405,0,1,16638,-0.4686,-0.4611
0,10.6365,-10.6365,0,1,22143,0.0819,-0.5942
13.5802,6.7125,6.8677,0,1,27418,-0.0283,-0.6774
19.4969,11.0257,8.4712,0,1,18775,-0.3144,-1.1257
19.6078,17.5616,2.0462,0,1,22180,-1.1376,-1.1844
16.4286,18.5111,-2.0825,0,1,18719,-1.1697,-0.9813
16.6667,17.5677,-0.901,0,1,17209,-1.808,-1.1999
6.6225,13.2393,-6.6167,0,1,21695,-1.0311,-1.2997
3.2468,8.8453,-5.5986,0,1,16400,-0.5883,-1.2234
1.7647,3.878,-2.1133,0,1,26816,-0.4306,-1.0896
2.2599,2.4238,-0.1639,0,1,21672,-1.4636,-0.2465
9.2391,4.4212,4.8179,0,1,20732,-1.7568,0.2106
2.1739,4.5576,-2.3837,0,1,18216,-1.7066,-0.2108
0,3.8043,-3.8043,0,1,22648,0.9753,0.1922
6.8085,2.9941,3.8144,0,1,26676,1.9165,-0.0174
2.8302,3.2129,-0.3827,0,1,22888,1.0685,-0.2784
27.9793,12.5393,15.4399,0,0,26438,-0.5218,-0.7989
45.9893,25.5996,20.3897,0,0,26197,-1.8732,-1.6218
27.5281,33.8322,-6.3041,0,0,27581,-1.5293,-1.2153
23.3766,32.298,-8.9214,0,0,20224,-0.8071,-0.7212
13.6364,21.5137,-7.8773,0,0,22002,-0.8399,-0.8611
3.6585,13.5572,-9.8986,0,1,21479,-0.5119,-0.6551
10.9756,9.4235,1.5521,0,1,22210,-0.4084,-0.8511
10.7143,8.4495,2.2648,0,1,25068,-0.6134,-0.2529
4.321,8.6703,-4.3493,0,1,20832,-0.5944,0.3128
17.1642,10.7332,6.431,0,1,16151,-1.0293,-0.0619
2.2727,7.9193,-5.6466,0,1,24327,0.21,0.6088
2.8777,7.4382,-4.5605,0,1,21001,1.0835,1.1292
5.7554,3.6353,2.1201,0,1,23000,0.8511,1.1446
15.8273,8.1535,7.6739,0,1,19164,0.7828,1.1752
25.8993,15.8273,10.0719,0,0,27512,0.7941,0.8995
24.4604,22.0624,2.3981,0,0,19152,1.0174,1.578
33.0935,27.8177,5.2758,0,0,23183,1.0734,0.6168
43.8849,33.8129,10.0719,0,0,19069,0.6168,1.2997
48.2014,41.7266,6.4748,0,0,22108,1.4185,0.5796
58.9928,50.3597,8.6331,0,0,24441,-0.1151,1.2248
72.5664,59.9202,12.6462,0,0,30695,1.3022,-0.146
95.9016,75.8203,20.0814,0,0,23573,-0.6113,-0.6676
63.9344,77.4675,-13.5331,0,0,27294,1.8211,0.066
88.8112,82.8824,5.9288,1,0,35798,-1.3876,-1.3306
58.5366,70.4274,-11.8908,0,0,65200,-0.273,-1.4811
87.8049,78.3842,9.4207,0,0,131085,-1.6897,-2.0495
45.7317,64.0244,-18.2927,0,0,52294,-0.2495,-0.1284
52.439,61.9919,-9.5528,0,0,15549,-1.5568,-0.4708
49.3902,49.187,0.2033,0,0,11146,-0.9266,-0.4318
39.5062,47.1118,-7.6056,0,0,5519,0.0863,0.2198
14.4654,34.4539,-19.9885,0,0,6265,1.0162,1.4223
25.1613,26.3776,-1.2163,0,0,4099,0.3857,1.2312
38.7097,26.1121,12.5976,0,0,11865,0.2163,0.5899
30.0699,31.3136,-1.2437,0,0,5829,0.9283,0
27.972,32.2505,-4.2785,0,0,3518,1.3795,0.214
38.4615,32.1678,6.2937,0,0,3268,0.6462,-0.6719
51.049,39.1608,11.8881,0,0,2435,-0.9091,-0.8643
59.4406,49.6503,9.7902,0,0,5763,-1.0428,-0.4552
53.1469,54.5455,-1.3986,0,0,3759,-1.4906,-0.3477
30.0699,47.5524,-17.4825,0,0,2157,-0.2908,-0.4203
34.965,39.3939,-4.4289,0,0,1542,0.4065,-0.811
16.7832,27.2727,-10.4895,0,0,1964,1.0431,-0.1371
23.2394,24.9959,-1.7565,0,0,1848,-0.2617,-0.5481
45.0704,28.3644,16.7061,0,0,1784,-1.4064,-1.2765
60,42.77,17.23,0,0,1258,-1.1634,-1.1345
25.8065,43.6256,-17.8192,0,0,1888,-0.4217,0.1818
15.0538,33.6201,-18.5663,0,0,1782,-0.1722,0.4316
19.3548,20.0717,-0.7168,0,0,726,-0.2316,-0.023
8.6957,14.3681,-5.6724,0,1,895,0.6879,0.7195
22.0183,16.6896,5.3287,0,0,2196,0.7379,1.2448
23.8532,18.1891,5.6641,0,0,746,0.2141,1.0657
44.0367,29.9694,14.0673,0,0,1151,0.2446,0.8453
44.9541,37.6147,7.3394,0,0,1133,0.9463,0.6445
30.2752,39.7554,-9.4801,0,0,762,1.2809,0.9167
51.3761,42.2018,9.1743,0,0,688,0.9046,0.1688
71.5596,51.0703,20.4893,0,0,1200,-0.0693,-0.4333
79.1209,67.3522,11.7687,0,0,982,-0.0347,-0.0964
95.4545,82.045,13.4095,1,0,914,-0.7775,-0.7913
86.3636,86.9797,-0.6161,1,0,581,-0.6052,-0.6457
80.6818,87.5,-6.8182,1,0,716,-0.1134,-0.5733
71.5909,79.5455,-7.9545,0,0,736,-0.4656,-0.9816
68.1818,73.4848,-5.303,0,0,435,-0.4273,-0.697
77.2727,72.3485,4.9242,0,0,1867,-0.8085,-0.4333
57.9545,67.803,-9.8485,0,0,959,-1.1264,-0.1287
55.6818,63.6364,-7.9545,0,0,1248,-0.7016,-0.3127
53.4091,55.6818,-2.2727,0,0,1588,0.168,-0.3669
25,44.697,-19.697,0,0,2238,1.003,0.3447
25.3333,34.5808,-9.2475,0,0,1628,0.2147,0.3712
50.6667,33.6667,17,0,0,1328,-0.8309,-0.6076
44,40,4,0,0,663,-0.5076,-0.2904
32,42.2222,-10.2222,0,0,852,0.4174,0.0796
26.6667,34.2222,-7.5556,0,0,830,-0.2453,0.0541
29.3333,29.3333,0,0,0,988,0,0.0552
44,33.3333,10.6667,0,0,794,-0.3256,-0.4519
20.5479,31.2938,-10.7458,0,0,975,0.4153,0.0861
30.137,31.5616,-1.4247,0,0,856,0.1203,0.3022
40.2985,30.3278,9.9707,0,0,906,-0.5989,0.6076
36.0656,35.5004,0.5652,0,0,704,-0.2404,0.5978
39.3443,38.5694,0.7748,0,0,601,0.4943,0.4433
27.8689,34.4262,-6.5574,0,0,1152,1.8229,0.3614
33.3333,33.5155,-0.1821,0,0,684,1.3598,-0.0657
71.1111,44.1044,27.0067,0,0,1014,0.355,-0.4291
94,66.1481,27.8519,0,0,1338,-1.1555,-1.0172
82,82.3704,-0.3704,1,0,937,-1.6387,-2.4235
76,84,-8,0,0,713,-1.3197,-4.0982
48.8372,68.9457,-20.1085,0,0,844,-0.8306,-2.6937
20.9302,48.5891,-27.6589,0,0,1145,-3.0223,-2.4427
27.907,32.5581,-4.6512,0,0,700,-4.6206,-2.6416
20.9302,23.2558,-2.3256,0,0,992,-2.7436,-1.9602
7.6923,18.8432,-11.1509,0,1,3960,-1.2764,-1.0318
5.5215,11.3813,-5.8599,0,1,15364,0.7573,0.9774
29.4479,14.2205,15.2273,0,0,3488,0.1635,0.2977
25.1534,20.0409,5.1125,0,0,3634,-0.0654,0.8379
19.6319,24.7444,-5.1125,0,0,2837,0.4565,0.9607
32.5153,25.7669,6.7485,0,0,1762,0.1949,0.3198
23.9264,25.3579,-1.4315,0,0,1586,1.0448,0.8716
28.2209,28.2209,0,0,0,1372,0.6977,0.6846
36.1963,29.4479,6.7485,0,0,1867,0.1901,0.3413
44.1718,36.1963,7.9755,0,0,1486,0,0.3664
41.7178,40.6953,1.0225,0,0,1101,0.1266,0.3135
39.8773,41.9223,-2.045,0,0,782,0.2218,0.1049
46.1538,42.583,3.5709,0,0,820,0.4404,0.1048
47.3684,44.4665,2.9019,0,0,963,0.251,0.1834
50,47.8408,2.1592,0,0,538,-0.0941,0.3712
61.8705,53.0796,8.7909,0,0,1785,-0.3143,0.0536
59.2593,57.0433,2.216,0,0,924,-0.0315,-0.0805
53.0769,58.0689,-4.992,0,0,1170,0.5307,0.269
81.7204,64.6855,17.0349,0,0,778,0.3727,0.0269
83.5294,72.7756,10.7538,0,0,650,-0.0623,0.1896
89.8551,85.035,4.8201,1,0,630,-0.2225,-0.1384
92.4242,88.6029,3.8213,1,0,721,-0.3549,-0.2538
75,85.7598,-10.7598,0,0,746,0.29,0.0286
75.4386,80.9543,-5.5157,0,0,743,0.0645,-0.288
70.9091,73.7826,-2.8735,0,0,465,0.0648,-0.2926
85.1064,77.1514,7.955,0,0,505,-0.26,-0.5272
65.7143,73.9099,-8.1956,0,0,496,-0.3901,-0.2931
60,70.2736,-10.2736,0,0,447,-0.4045,-0.469
57.1429,60.9524,-3.8095,0,0,814,-0.5008,0.1469
31.4286,49.5238,-18.0952,0,0,754,0.1509,0.3524
16.129,34.9002,-18.7711,0,0,434,-0.3628,0.5269
28.5714,25.3763,3.1951,0,0,1045,1.4104,0.3824
37.1429,27.2811,9.8618,0,0,609,0.9344,0.5287
15.1515,26.9553,-11.8038,0,0,843,1.9723,0.3228
75.7576,42.684,33.0736,0,0,938,-0.1808,-0.9337
69.697,53.5354,16.1616,0,0,490,0.7219,-0.9584
71.0526,72.1691,-1.1164,0,0,965,-1.1045,-0.6669
60.5263,67.092,-6.5657,0,0,572,-2.7651,-0.9267
81.5789,71.0526,10.5263,0,0,694,-3.1285,-0.7823
42.1053,61.4035,-19.2982,0,0,1084,-0.9063,-0.4934
6.25,43.3114,-37.0614,0,0,1596,-0.1517,0.1451
4,17.4518,-13.4518,0,1,1249,1.045,0.174
32,14.0833,17.9167,0,0,878,-0.3815,-0.2321
7.8431,14.6144,-6.7712,0,1,1288,0.5354,-0.1452
33.3333,24.3922,8.9412,0,0,1080,-0.6095,-1.0968
23.5294,21.5686,1.9608,0,0,1927,-0.23,-0.7784
21.5686,26.1438,-4.5752,0,0,2133,-0.9115,-0.52
19.2308,21.4429,-2.2122,0,0,2179,-2.2135,-0.5811
19.2308,20.0101,-0.7793,0,0,1696,-1.7543,-0.7297
1.8868,13.4494,-11.5627,0,1,2357,-0.4392,-0.088
2.7027,7.9401,-5.2374,0,1,5183,0.7185,-0.4417
22.3529,8.9808,13.3721,0,0,2841,-0.072,-0.6183
31.7647,18.9401,12.8246,0,0,2359,0.2183,-1.1131
27.0588,27.0588,0,0,0,2538,-1.7661,-1.3686
21.9512,26.9249,-4.9737,0,0,1346,-1.3972,-1.711
36.5854,28.5318,8.0536,0,0,1531,-2.6241,-1.9898
2.3256,20.2874,-17.9618,0,0,2294,-1.3921,0.3182
5.7971,14.9027,-9.1056,0,1,4034,-2.2747,0.34
7.5,5.2076,2.2924,0,1,4049,-1.1307,1.2467
2.2472,5.1814,-2.9342,0,1,3762,1.7064,2.2615
4.6296,4.7923,-0.1626,0,1,5599,2.2761,2.2446
13.8889,6.9219,6.967,0,1,2562,2.1654,1.8127
48.1481,22.2222,25.9259,0,0,5111,0.9552,0.94
50.9804,37.6725,13.3079,0,0,5145,0.3096,0.4965
64,54.3762,9.6238,0,0,2852,-0.2211,0.3794
74,62.9935,11.0065,0,0,3051,0.0444,-1.2134
59.596,65.8653,-6.2694,0,0,2945,0.2216,-0.5968
70.2381,67.9447,2.2934,0,0,2180,0.6274,-0.8611
91.4634,73.7658,17.6976,0,0,3067,-1.3762,-0.5184
77.1084,79.6033,-2.4949,0,0,4767,-0.8668,0.1736
87.9518,85.5079,2.4439,1,0,3302,-1.504,-0.5228
54.2169,73.0924,-18.8755,0,0,2556,0.793,0.7795
54.2169,65.4618,-11.245,0,0,2414,0.9906,0.3028
46.988,51.8072,-4.8193,0,0,2576,0.9327,1.1942
75.9036,59.0361,16.8675,0,0,2569,0,0.5541
81.9277,68.2731,13.6546,0,0,2419,-0.6744,-0.4263
73.494,77.1084,-3.6145,0,0,1385,0.253,-0.4689
75.9036,77.1084,-1.2048,0,0,1484,0.558,-0.9372
62.1951,70.5309,-8.3358,0,0,1247,0.2618,-0.8926
77.7778,71.9588,5.8189,0,0,903,-0.7355,-1.5135
88.1356,76.0362,12.0994,0,0,1315,-1.4673,-2.3873
57.6271,74.5135,-16.8864,0,0,1535,-1.1131,-1.5977
44.0678,63.2768,-19.209,0,0,1824,-0.7788,-0.5598
28.8136,43.5028,-14.6893,0,0,1465,-0.9852,-0.5997
11.8644,28.2486,-16.3842,0,0,1453,-0.5367,-0.5598
14.7541,18.4774,-3.7233,0,1,1628,0.2154,-0.4403
7.0423,11.2203,-4.178,0,1,1771,0.392,0.04
8.9552,10.2505,-1.2953,0,1,1573,-0.0457,-0.6799
35.8209,17.2728,18.5481,0,0,1607,-0.7331,-1.772
20.8955,21.8905,-0.995,0,0,2456,-0.3787,-0.9486
7.4627,21.393,-13.9303,0,0,1008,-0.8274,-0.5592
11.9403,13.4328,-1.4925,0,1,1211,-1.6703,0.2405
8.9552,9.4527,-0.4975,0,1,1211,-0.958,0.0405
7.1429,9.3461,-2.2033,0,1,3294,0.1206,-0.3668
5.3763,7.1581,-1.7818,0,1,3335,1.925,0.4888
17.2043,9.9078,7.2965,0,1,1885,0.914,1.2815
18.2796,13.6201,4.6595,0,1,1427,-0.5933,1.181
43.0108,26.1649,16.8459,0,0,3307,-1.2457,0.5121
35.8696,32.3866,3.4829,0,0,2513,0.8185,0.3158
7.8947,28.925,-21.0303,0,0,2632,2.062,1.8306
26.5625,23.4423,3.1202,0,0,1756,1.7787,0.6824
84.2105,39.5559,44.6546,0,0,2833,-0.3501,-0.7942
87.037,65.9367,21.1003,0,0,1462,0.3583,-0.3782
98.1481,89.7986,8.3496,1,0,1661,-0.9369,-0.9412
60.2941,81.8264,-21.5323,0,0,3077,-0.726,-0.4953
79.4118,79.2847,0.1271,0,0,2487,-0.8801,-0.268
51.4706,63.7255,-12.2549,0,0,2302,-0.3643,-0.0768
39.7059,56.8627,-17.1569,0,0,2018,0.0527,0.3073
54.4118,48.5294,5.8824,0,0,2459,0.5245,-0.5012
41.1765,45.098,-3.9216,0,0,2006,0.2633,0.0771
41.1765,45.5882,-4.4118,0,0,1276,0.3849,0.0386
69.1176,50.4902,18.6275,0,0,2283,-1.275,0
47.7612,52.6851,-4.9239,0,0,2233,-0.1689,1.0861
50.7463,55.875,-5.1288,0,0,1927,-0.3467,0.476
34.3284,44.2786,-9.9502,0,0,1993,1.3005,1.3458
43.2836,42.7861,0.4975,0,0,2371,1.6726,1.1059
41.791,39.801,1.99,0,0,1968,0.9608,1.0553
66.129,50.4012,15.7278,0,0,3619,0.5315,-4.9645
86.5385,64.8195,21.7189,0,0,3127,-0.269,-4.4409
58,70.2225,-12.2225,0,0,4504,0.3783,-3.3142
78,74.1795,3.8205,0,0,4636,-4.669,-2.3373
76,70.6667,5.3333,0,0,3715,-3.5622,-2.1803
72,75.3333,-3.3333,0,0,4510,-2.7351,-2.7623
4.1284,50.7095,-46.581,0,0,51226,1.3253,0.8188
11.588,29.2388,-17.6508,0,0,26865,1.3105,1.3508
19.7425,11.8196,7.9229,0,1,13721,0.3738,1.5783
39.9142,23.7482,16.166,0,0,21278,-0.6315,1.2197
41.6309,33.7625,7.8684,0,0,21794,-0.2045,0.6493
28.3262,36.6237,-8.2976,0,0,11242,0.9342,0.9643
25.3219,31.7597,-6.4378,0,0,12817,1.5881,-0.3646
36.9099,30.186,6.7239,0,0,10974,0.7209,1.0571
50.2146,37.4821,12.7325,0,0,11171,-0.1054,0.2747
63.9485,50.3577,13.5908,0,0,15103,-1.7876,-0.8208
54.5064,56.2232,-1.7167,0,0,10713,0.1504,-1.0527
47.6395,55.3648,-7.7253,0,0,18774,0.3168,-1.3171
18.0258,40.0572,-22.0315,0,0,56080,1.1107,-0.1258
58.3691,41.3448,17.0243,0,0,53490,-0.9472,-3.5811
55.794,44.0629,11.731,0,0,55972,-1.2863,-4.1585
47.2103,53.7911,-6.5808,0,0,54466,-1.1443,-3.3721
33.0472,45.3505,-12.3033,0,0,46969,-1.9271,-2.8658
20.6009,33.6195,-13.0186,0,0,42273,-2.358,-2.068
22.0859,25.2447,-3.1588,0,0,51322,-1.9629,-1.9833
9.205,17.2973,-8.0922,0,1,74508,-0.9232,-1.3539
2.0408,11.1106,-9.0698,0,1,55054,0.3112,-0.1222
5.4422,5.5627,-0.1205,0,1,56853,0.0651,0.566
4.3189,3.934,0.385,0,1,50590,-0.3813,0.0808
12.2924,7.3512,4.9412,0,1,45079,-0.4363,-0.6728
9.3023,8.6379,0.6645,0,1,43116,0.4853,-0.713
0.9375,7.5107,-6.5732,0,1,40552,0.4553,-0.0404
8.3333,6.1911,2.1423,0,1,39635,-0.2217,-0.2692
27.1605,12.1438,15.0167,0,0,45384,-1.2186,-1.1095
12.963,16.1523,-3.1893,0,1,42485,-0.5451,-0.2147
3.0864,14.4033,-11.3169,0,1,39428,-0.0451,0.0672
1.8072,5.9522,-4.145,0,1,37907,0.1083,0.5208
5.3254,3.4064,1.9191,0,1,37274,0.3493,0.8717
6.4417,4.5248,1.9169,0,1,37603,0.1275,1.4459
6.051,5.9394,0.1116,0,1,28435,0.5041,1.3664
15.8845,9.459,6.4254,0,1,32492,0.6813,0.839
12.6923,11.5426,1.1497,0,1,30609,1.5493,1.3605
25.2294,17.9354,7.294,0,0,36524,1.1422,1.2794
70.4,36.1072,34.2928,0,0,46548,0.3474,0.5643
98.5612,64.7302,33.831,0,0,43586,0.1053,-0.2515
85.0649,84.6754,0.3896,1,0,38036,0.4623,0.2511
72.0779,85.2347,-13.1567,0,0,30696,0.3689,0.5477
84.7059,80.6162,4.0896,1,0,31600,-0.4311,0.2492
94.7059,83.8299,10.876,1,0,33303,-0.1424,0.0711
78.4884,85.9667,-7.4783,0,0,23983,0.3492,0.3315
67.4419,80.212,-12.7702,0,0,33840,0.7819,0.6948
88.3721,78.1008,10.2713,0,0,25005,0.2428,-0.0353
85.7923,80.5354,5.2569,1,0,32983,0.1045,-0.6572
88.2353,87.4666,0.7687,1,0,22978,0.2085,-0.6913
89.3048,87.7775,1.5273,1,0,24273,-0.4646,-0.8297
87.1658,88.2353,-1.0695,1,0,18287,-1.6253,-0.6088
87.5,87.9902,-0.4902,1,0,19797,-1.7043,-0.5036
74.5,83.0553,-8.5553,0,0,19149,-1.2687,-0.3295
48.1675,70.0558,-21.8883,0,0,26310,0.2424,-0.1656
46.2857,56.3178,-10.032,0,0,26275,0.637,-0.2965
32.4675,42.3069,-9.8394,0,0,26297,0.6164,-0.2419
27.6423,35.4652,-7.8229,0,0,22809,-0.5915,-0.5446
44.7154,34.9418,9.7737,0,0,20551,-1.2244,-0.8389
35.7724,36.0434,-0.271,0,0,21575,-1.1548,-0.8677
8.1301,29.5393,-21.4092,0,0,17935,-0.5212,-0.5319
3.252,15.7182,-12.4661,0,1,18813,-0.4153,-0.1925
11.4286,7.6036,3.825,0,1,23337,-0.6175,-0.3479
5,6.5602,-1.5602,0,1,14200,-0.5646,-0.195
12.9032,9.7773,3.126,0,1,18998,0.0257,-0.171
4.5161,7.4731,-2.957,0,1,15735,-0.0779,0
1.8987,6.4394,-4.5406,0,1,13715,0.1856,0.5694
15.1899,7.2016,7.9883,0,1,13875,-0.4317,0.7911
6.7901,7.9596,-1.1695,0,1,14017,0.104,1.015
8.642,10.2073,-1.5653,0,1,13348,1.2254,0.7148
9.4595,8.2972,1.1623,0,1,10387,2.2658,0.6848
12.5,10.2005,2.2995,0,1,14622,2.135,0.7184
49.505,23.8215,25.6835,0,0,18011,0.5417,0.3964
87.1287,49.7112,37.4175,0,0,22276,-0.6001,-0.4223
76.0684,70.9007,5.1677,0,0,26088,-0.5413,-0.2431
58.9744,74.0571,-15.0828,0,0,19220,0.344,0.0535
57.265,64.1026,-6.8376,0,0,15691,-0.3578,0.3084
59.8291,58.6895,1.1396,0,0,21081,0,0.3217
69.2308,62.1083,7.1225,0,0,14469,-0.2403,0.1235
47.0085,58.6895,-11.6809,0,0,19161,0.974,1.1154
59.8291,58.6895,1.1396,0,0,19191,0.5863,0.7927
62.3932,56.4103,5.9829,0,0,16992,0.4611,-0.3289
75.2137,65.812,9.4017,0,0,15574,0.8876,0.1234
76.9231,71.51,5.4131,0,0,17821,0.6938,-0.1857
75.2137,75.7835,-0.5698,0,0,21163,-1.0516,0.2476
92.7419,81.6262,11.1157,1,0,23356,-0.7121,0.5207
79.7101,82.5553,-2.8451,0,0,25922,-0.979,0.4645
41.3043,71.2521,-29.9478,0,0,23699,1.423,1.3408
68.1159,63.0435,5.0725,0,0,27408,1.5515,0.6079
55.814,55.0781,0.7359,0,0,26874,1.7435,0.9515
61.6162,61.8487,-0.2325,0,0,49957,0.727,0.4768
91.8182,69.7494,22.0687,0,0,136990,-0.5869,-0.5165
84.5455,79.3266,5.2189,0,0,39062,-0.246,-0.7066
74.5455,83.6364,-9.0909,0,0,11301,0.0359,-0.7947
76.3636,78.4848,-2.1212,0,0,8403,-0.25,-0.7343
78.1818,76.3636,1.8182,0,0,4945,-0.9069,-0.9668
75.4545,76.6667,-1.2121,0,0,2507,-1.27,-0.8372
70,74.5455,-4.5455,0,0,1360,-0.8586,-1.1905
54.5455,66.6667,-12.1212,0,0,2039,-0.5237,-3.5789
40.9091,55.1515,-14.2424,0,0,2723,0.0665,-2.8836
46.3636,47.2727,-0.9091,0,0,9306,-0.8305,-2.6663
40,42.4242,-2.4242,0,0,1662,-4.0081,-2.3692
42.7273,43.0303,-0.303,0,0,9181,-3.2319,-2.3068
25.4545,36.0606,-10.6061,0,0,12073,-2.3655,-1.5614
10.0437,26.0752,-16.0315,0,0,9408,0.4413,0.9283
13.5371,16.3451,-2.808,0,1,3162,0.3304,0.6428
17.4672,13.6827,3.7846,0,1,3123,0.5451,0.7049
18.7773,16.5939,2.1834,0,1,2045,0.6254,0.9781
20.0873,18.7773,1.31,0,0,1578,0.4074,0.5643
29.2793,22.7146,6.5646,0,0,2896,0.2596,-0.0189
33.6449,27.6705,5.9744,0,0,2213,0.4967,-0.4965
31.1005,31.3415,-0.2411,0,0,1477,0.2379,-0.3264
37.1981,33.9811,3.2169,0,0,878,-0.2839,-0.5386
45.8937,38.0641,7.8296,0,0,1221,-1.0651,-0.7483
37.4384,40.1767,-2.7383,0,0,1029,-0.6097,-0.9178
32.4873,38.6065,-6.1192,0,0,1040,-0.327,-0.7068
25.8427,31.9228,-6.0801,0,0,1956,0.2179,-1.2876
27.7457,28.6919,-0.9462,0,0,937,-0.4461,-0.8705
28.3237,27.304,1.0197,0,0,1909,-0.5055,-0.8188
33.1361,29.7352,3.4009,0,0,1046,-1.8057,-1.0702
16.8675,26.1091,-9.2416,0,0,2458,-0.6117,-0.3646
27.8351,25.9462,1.8888,0,0,1370,-0.4941,-0.307
8.4615,17.7214,-9.2598,0,1,6318,0.5113,0.5176
26.9231,21.0732,5.8499,0,0,2378,0.1621,0.0574
30,21.7949,8.2051,0,0,1932,0.1153,-0.5925
25.3846,27.4359,-2.0513,0,0,1488,0.1148,-1.176
32.3077,29.2308,3.0769,0,0,2830,-0.092,-1.3066
33.8462,30.5128,3.3333,0,0,1718,-0.8257,-0.5959
29.2308,31.7949,-2.5641,0,0,1922,-1.5062,-0.5921
29.2308,30.7692,-1.5385,0,0,1551,-1.4431,-0.9799
10.9489,23.1368,-12.1879,0,0,9068,0.1106,0.1423
15.9574,18.7124,-2.7549,0,1,11352,0.9112,0.1863
19.0476,15.318,3.7296,0,1,4026,0.4651,-0.2714
45,26.6684,18.3316,0,0,3235,0.0679,-1.0186
43.5065,35.8514,7.6551,0,0,2806,-0.9551,-1.8003
31.1688,39.8918,-8.7229,0,0,2804,-0.9923,-1.6813
