FT,FullK,diffKD,OB,OS,vol,s15,s30,s60,ToD,Inertias,percBB,spreadRSI,ADX,RSI,Wpercent,acc,CLASS
1645807500000,96.9298,5.7599,1,0,13775,2,2.5,21.75,705,2086.178,106.0115,2.0898,28.8326,71.1037,-5.1852,-25.5,_4up
1645807800000,98.2301,3.9327,1,0,13893,10,5,25.75,710,2205.742,121.5679,3.2122,29.7656,73.2423,-2.6846,-17.25,_2dnR
1645808100000,98.0392,0.3062,1,0,17793,17.5,15,35,715,2732.8753,152.8638,3.6904,31.3586,76.3828,-2.809,0.5,_1dn
1645808400000,90.7692,-4.9103,1,0,13511,7.75,9.75,22.75,720,2117.8797,118.0897,2.5919,32.9339,71.787,-15.6863,-14.75,_2dnR
1645808700000,81.9742,-8.2866,1,0,10630,-1,9,19.5,725,1734.3812,80.9864,0.7225,32.9988,66.2002,-32.0611,-19,_3upR
1645809000000,70.2703,-10.7343,0,0,10684,-11.25,6.25,8.25,730,1741.921,45.7178,2.5626,32.3423,62.3756,-53.9216,-15.25,_4up
1645809300000,81.9672,3.8966,0,0,8636,-2.5,5.5,8,735,1502.6795,92.2463,2.0383,31.68,66.0018,-33.3333,-14,_4up
1645809600000,78.1421,1.3489,0,0,7150,0.5,-0.5,4.5,740,1365.2296,71.7612,-1.4324,31.0729,63.8653,-40.404,-21.5,_4up
1645809900000,92.3497,8.1967,1,0,8551,10.25,-1,14,745,1891.4787,119.4228,2.2752,31.3148,68.0553,-14.1414,-20.75,_3upR
1645810200000,96.9136,7.7785,1,0,11827,9.25,6.75,16.75,750,2700.57,136.3389,0.7282,32.1768,70.6276,-4.6296,-6.25,_2dnR
1645810500000,88.1944,-4.2915,1,0,10616,9.25,9.5,18.5,755,2428.1691,111.0867,0.9437,33.0873,67.9738,-15.8879,-1.25,_1dn
1645810800000,93.913,0.906,1,0,6809,4.75,15.25,21.5,760,1671.7077,125.9371,-1.9422,33.9219,69.5348,-7.4468,13.5,_1dn
1645811100000,77.6786,-8.9168,0,0,10086,-4,5.25,10.75,765,2409.2668,76.0167,1.6181,34.0233,63.461,-31.25,2.75,_1dn
1645811400000,49.1071,-24.4591,0,0,17914,-10,-0.75,-1.5,770,3565.7212,-5.8645,3.7783,31.916,54.2678,-79.1667,-6,_2dnR
1645811700000,46.4286,-11.3095,0,0,16282,-13.25,-8.5,-9.25,775,2893.2975,-3.6523,0.316,29.5936,53.4755,-76.9231,-23.25,_2dnR
1645812000000,56.25,5.6548,0,0,16317,-6,-10,-3.25,780,2731.2977,26.4144,1.6337,27.4574,56.0425,-62.8205,-19.75,_3upR
1645812300000,33.6449,-11.7963,0,0,11095,-3.25,-13.5,-4,785,1843.0545,-19.4821,-1.2593,25.214,50.0209,-91.0256,-22.5,_3upR
1645812600000,29.5918,-10.2371,0,0,16918,-2.25,-15.5,-0.25,790,2491.0763,-14.3839,-0.1105,24.2698,50.5478,-70.4082,-22,_4up
1645812900000,55.102,15.6558,0,0,14539,1.25,-4.75,0.5,795,2044.2652,42.3693,3.244,22.348,56.7641,-44.898,-10.25,_4up
1645813200000,52.0408,6.4626,0,0,10065,5.75,2.75,1.75,800,1548.1552,34.1975,-2.1002,20.6356,55.8452,-47.9592,3,_4up
1645813500000,71.4286,11.9048,0,0,12920,10.5,8,-0.5,805,2073.1086,78.3932,0.4275,20.0941,60.2872,-28.5714,9,_4up
1645813800000,82.6531,13.9456,0,0,9550,6.5,8,-2,810,1674.0534,107.7639,-0.4855,20.0566,62.6597,-17.3469,1,_4up
1645814100000,77.551,0.3401,0,0,9112,6,12,-1.25,815,1641.0212,97.708,1.7404,19.1539,60.8569,-19.1489,2.75,_3upR
1645814400000,96.3964,10.8629,1,0,10391,9.25,19.75,4,820,2056.116,157.2678,3.3319,19.466,67.2333,-3.6036,4.25,_1dn
1645814700000,93.0435,4.0465,1,0,11623,6.5,13,8.5,825,2405.7099,137.5618,1.014,19.8994,67.2333,-6.9565,8,_2dnR
1645815000000,80.8696,-9.2336,1,0,9112,4,10.25,13.25,830,1911.8393,101.5206,1.014,20.2968,61.8208,-19.1304,11.5,_1dn
1645815300000,61.7391,-16.8116,0,0,22664,-9,0.25,8.25,835,4104.9334,55.9855,5.2937,18.7777,54.3238,-38.2609,8.5,_2dnR
1645815600000,75.6522,2.8986,0,0,15225,-5,1.5,9.5,840,2556.1141,81.1217,10.4052,17.9204,58.3327,-24.3478,11.5,_1dn
1645815900000,51.3043,-11.5942,0,0,8943,-8.5,-4.5,7.75,845,1501.378,16.9193,2.2712,17.1346,49.9612,-48.6957,9.25,_4up
1645816200000,47.8261,-10.4348,0,0,11252,-4,-13,6.75,850,1866.485,-5.5272,0.0196,17.2134,48.8683,-59.4059,2.5,_4up
1645816500000,52.1739,1.7391,0,0,6442,-6.75,-11.75,1.25,855,1143.757,5.1916,-5.4701,17.2857,50.3494,-69.6203,-7,_2dnR
1645816800000,85.2174,23.4783,0,0,10266,9.5,1.25,11.5,860,1800.0403,100.5611,5.0692,16.1243,59.9645,-21.519,-1.25,_1dn
1645817100000,77.3913,5.7971,0,0,9000,8.25,4.5,4.75,865,1933.5503,70.4452,-1.3804,15.1582,57.1072,-32.9114,-3.5,_1dn
1645817400000,43.4783,-25.2174,0,0,14081,-2.25,-9.25,-7.75,870,3079.5651,-25.415,11.5554,15.3514,46.6082,-82.2785,-17.25,_2dnR
1645817700000,50.4348,-6.6667,0,0,10680,-10,-0.5,-4.75,875,2267.1221,1.2016,-2.4631,15.5285,48.718,-72.1519,-12.5,_1dn
1645818000000,50.495,2.359,0,0,9724,-6,2.25,-10.5,880,2114.2441,24.8227,-0.1851,16.2087,50.5819,-63.2911,-17,_2dnR
1645818300000,15.1899,-23.5167,0,0,8160,-0.75,-2.75,-14.75,885,1720.9681,-13.0728,-2.592,16.8322,46.1389,-84.8101,-16.25,_1dn
1645818600000,21.2963,-7.6974,0,0,16490,-6.75,-17,-15.75,890,3158.0594,-42.1332,0.0997,18.7511,41.8888,-77.6699,-27.5,_3upR
1645818900000,39.8148,14.3812,0,0,13974,-3.5,-9.75,-5.25,895,2497.6295,16.9833,2.304,19.2749,47.7255,-58.2524,-10,_2dnR
1645819200000,14.8148,-10.4938,0,0,12130,-6.25,-7,-16,900,2226.241,-34.76,-0.5937,20.284,41.5756,-84.466,-8.25,_4up
1645819500000,27.7778,0.3086,0,0,11788,1.75,-5,-5.75,905,2131.8024,6.2081,-4.0839,21.209,45.5448,-70.8738,-1,_4up
1645819800000,36.1111,9.8765,0,0,9959,-0.75,-4.5,-2.5,910,1797.969,29.7562,-2.8328,22.0569,48.0214,-62.1359,8.25,_4up
1645820100000,58.3333,17.5926,0,0,11758,11.75,5.5,2.75,915,2027.1905,84.2831,0.3211,21.175,54.0947,-38.835,17.25,_2dnR
1645820400000,81.5534,22.8875,0,0,14876,13.75,15.25,-1.75,920,2625.2117,139.3474,3.6367,19.9837,58.7008,-18.4466,14,_2dnR
1645820700000,63.1068,-4.5577,0,0,13640,6.75,5.75,-4.25,925,2419.0306,100.8755,-1.3387,18.8917,53.4111,-36.8932,1,_3upR
1645821000000,54.3689,-11.9741,0,0,14357,-1.75,10,3,930,2468.7166,73.1984,0.4156,17.8906,51.0347,-42.268,19.25,_4up
1645821300000,66.9903,5.5016,0,0,16041,-3.75,10,4.75,935,2611.7517,101.6663,0.1974,16.761,54.2428,-28.866,10,_4up
1645821600000,75.7282,10.0324,0,0,19902,3.25,10,5.25,940,2883.1998,115.4579,3.0482,16.1689,56.4002,-19.5876,7.25,_4up
1645821900000,74.7573,2.2654,0,0,23656,5.25,3.5,9,945,3028.9354,103.4367,-0.4489,15.6737,56.0797,-21.4286,6.5,_4up
1645822200000,81.5789,4.2242,0,0,33918,6,2.25,17.5,950,3666.5029,125.2773,3.6301,15.963,60.0428,-18.9189,19.25,_3upR
1645822500000,93.8596,10.461,1,0,90655,7.5,10.5,16.25,955,6008.2615,133.8086,-0.5488,16.2283,63.2116,-6.3063,20.25,_2dnR
1645822800000,85,-1.8129,1,0,41810,6.25,11.5,21.5,960,2435.3947,117.1626,-2.6676,16.7575,61.317,-16.2162,18.25,_3upR
1645823100000,91.6667,1.4912,1,0,8981,4.25,10.25,20.25,965,540.3615,125.6138,-4.1569,17.0873,63.2401,-9.009,15.5,_2dnR
1645823400000,85.8333,-1.6667,1,0,7595,-0.75,6.5,16.25,970,483.9291,103.1536,-4.2456,17.4974,60.3751,-19.1011,11,_3upR
1645823700000,87.5,-0.8333,1,0,3190,1,7,10.5,975,225.448,99.887,-7.2397,17.5238,60.9268,-18.5185,1.5,_3upR
1645824000000,91.453,3.1909,1,0,1311,0,4.25,6.5,980,112.2531,104.7689,-7.1469,17.7956,62.3563,-12.3457,-11,_2dnR
1645824300000,99.1453,6.4459,1,0,2311,4,3.25,13.5,985,466.0977,116.6966,-5.3666,18.5826,64.8794,-1.2346,-2.5,_2dnR
1645824600000,90.4348,-3.2429,1,0,1220,1.75,3,14.25,990,651.7342,96.1766,-5.1045,19.5345,61.8638,-12.9412,-7.25,_2dnR
1645824900000,86.9565,-5.2223,1,0,1600,-0.25,-0.25,10,995,1220.7282,77.1268,-7.6945,19.8733,59.841,-20.8333,-10,_3upR
1645825200000,82.7957,-3.9333,1,0,1255,-2.75,1.25,7.75,1000,1514.4354,66.1458,-9.206,20.0742,59.3121,-28.0702,-8.5,_3upR
1645825500000,82.3529,-1.6821,1,0,903,-1,0.75,8,1005,1379.028,63.659,-9.1182,20.3327,59.7006,-26.3158,-2.5,_1dn
1645825800000,92.9412,6.9112,1,0,1132,2.5,2,6.25,1010,1766.086,135.4191,-5.1732,21.2817,63.1554,-15,-0.25,_1dn
1645826100000,82.3529,-3.5294,1,0,2450,0,-2.5,0.75,1015,3760.1056,44.1365,-4.2979,21.8915,57.7542,-57.6923,-13,_1dn
1646002800000,25.0471,-41.7333,0,0,27489,-95.5,-96.75,-93.75,1080,10256.2047,-115.688,3.7294,26.9958,11.6197,-74.9529,-108.25,_1dn
1646003100000,12.0527,-27.7649,0,0,8805,-115.25,-112.75,-113.25,1085,2680.7316,-72.3098,-6.5405,31.6748,10.043,-87.9473,-123.25,_4up
1646003400000,21.0923,1.6949,0,0,5552,-20,-101,-99.5,1090,1519.4524,-33.8102,-7.5393,35.9638,18.4415,-78.9077,-107,_3upR
1646003700000,19.0207,1.6321,0,1,6641,-7.25,-103.5,-103,1095,1606.4652,-20.8908,-4.1535,39.1606,18.0209,-80.9793,-110.75,_4up
1646004000000,23.1638,2.0716,0,0,5354,14.25,-100.5,-98.5,1100,1197.5197,-4.9649,-7.1362,42.025,21.907,-76.8362,-104.75,_3upR
1646004300000,23.9171,1.8832,0,0,4084,3.75,-16.25,-99.75,1105,900.7107,4.3156,-9.2171,44.6508,22.6344,-76.0829,-100.25,_3upR
1646004600000,37.0998,9.0395,0,0,8966,24,16.75,-80.75,1110,2941.3782,27.124,4.4974,44.5114,34.3151,-62.6894,13.25,_2dnR
1646004900000,29.5669,-0.6277,0,0,3511,8.5,22.75,-89.5,1115,1334.8056,23.1971,-2.6541,44.3836,31.3632,-70.2652,23.5,_2dnR
1646005200000,28.0603,-3.5154,0,0,1938,5,9.25,-91.75,1120,824.4909,27.36,-4.0298,44.3773,30.7855,-71.7803,8,_2dnR
1646005500000,30.3202,1.0044,0,0,2183,-8.75,15,-88.5,1125,1084.8982,37.8166,-3.4362,44.5115,32.8109,-69.5076,14,_2dnR
1646005800000,29.1902,0,0,0,2332,-0.75,8,-92.5,1130,1303.9503,44.9,-4.0272,44.2812,32.2954,-70.5882,6,_2dnR
1646006100000,25.0471,-3.1387,0,0,2373,-4.25,1,-14.75,1135,1428.6322,47.9374,-4.17,44.3594,30.3858,-38.4259,4,_2dnR
1646006400000,21.0227,-4.0639,0,0,4223,-12.5,-21.25,-4.75,1140,3265.9893,17.388,-2.3882,44.8365,28.5446,-66.0377,75.25,_2dnR
1646006700000,24.4318,0.9313,0,0,3403,-6.5,-7.25,15.75,1145,2650.2363,32.7404,-3.8519,45.2738,32.211,-55.7692,106,_2dnR
1646007000000,23.8636,0.7576,0,0,2218,-1.75,-6,3.5,1150,1698.9476,23.7649,-5.8704,45.6747,31.9133,-61.6438,95,_2dnR
1646007300000,20.4545,-2.4621,0,0,4032,-0.75,-13.25,1.75,1155,2780.4278,-15.6846,-4.5937,46.2689,30.0927,-86.4,90.5,_3upR
1646007600000,22.9602,0.534,0,0,1672,-2.25,-8.5,-0.5,1160,1197.3349,11.8185,-6.4739,46.8137,33.0996,-77.8689,92,_3upR
1646007900000,56.0185,22.8741,0,0,1454,-1,-3,-2,1165,1098.3745,13.3238,-8.4416,47.2581,33.0996,-77.8689,94.25,_3upR
1646008200000,43.3962,2.6046,0,0,1423,4.5,3.75,-17.5,1170,1288.0309,29.5831,-8.791,47.2619,34.3913,-69.5238,-12.25,_3upR
1646008500000,42.9487,-4.5058,0,0,1714,2,-0.75,-7.75,1175,1763.0086,38.6702,-8.5824,47.1447,34.6666,-61.1765,-23.75,_3upR
1646008800000,50,4.5517,0,0,1785,5.75,4.5,-1.75,1180,1904.6617,92.1825,-2.7154,46.2456,39.124,-42.3529,-5,_2dnR
1646009100000,35.2,-7.5162,0,0,1819,2,6.75,-6.5,1185,2375.0152,78.7195,-6.2277,45.2381,37.7203,-51.7647,-8.25,_3upR
1646009400000,37.7049,-3.2634,0,0,1736,3.5,5.25,-3.75,1190,2251.5244,116.1541,-6.2375,44.3465,39.2075,-26.9841,-3.25,_3upR
1646009700000,37.7049,0.835,0,0,1153,-0.75,5,1.75,1195,1541.2629,110.0541,-7.7667,43.5292,39.2075,-14.8148,3.25,_4up
1646010000000,60,14.8634,0,0,2680,5.5,7.5,11.5,1200,3169.8873,155.8951,0.1724,40.9556,44.5638,-14.8649,29.25,_4up
1646010300000,95.5556,31.1354,0,0,2107,10.25,13.5,12.5,1205,2408.7697,172.8066,-0.2143,37.7319,50.9432,-4.4444,20.25,_3upR
1646010600000,90.4412,8.4423,1,0,4319,19.25,18.5,23,1210,4041.3265,179.2178,7.2959,36.3084,59.1857,-9.5588,24.25,_2dnR
1646010900000,83.9744,-6.016,1,0,6096,17,22.5,29.25,1215,4362.9204,154.994,3.1342,35.6389,60.7416,-16.5563,35.75,_2dnR
1646011200000,74.359,-8.5659,0,0,3286,7.5,17.75,22.75,1220,2166.6488,118.6459,-2.0642,34.9694,56.3479,-28.169,26,_2dnR
1646011500000,75,-2.7778,0,0,3115,-1.5,17.75,22.75,1225,1866.2868,108.9863,-0.4563,33.3187,56.5764,-28.8889,20.75,_2dnR
1646011800000,64.7436,-6.6239,0,0,1986,-7.5,9.5,17,1230,1226.4318,80.766,-0.4995,31.8838,51.8411,-40.7407,5.75,_2dnR
1646012100000,44.2308,-17.094,0,0,2974,-12,-4.25,9.25,1235,1756.2268,29.5321,0.8748,29.3433,43.8362,-64.4444,-3.75,_2dnR
1646012400000,53.2051,-0.8547,0,0,1763,-8.5,-10,8.5,1240,1177.5836,46.5041,-2.2088,26.9717,47.6912,-60.8333,-14.25,_2dnR
1646012700000,55.6291,4.6075,0,0,1702,-3.25,-10.5,12,1245,1474.3855,49.7022,-0.857,25.0439,49.3176,-55.8333,-17.25,_2dnR
1646013000000,25.3521,-19.3767,0,0,3026,-4.75,-16.75,1.25,1250,2665.6672,-21.8578,7.9173,23.7447,40.4084,-88.3333,-21.25,_2dnR
1646013300000,7.4074,-22.0555,0,0,2361,-13.25,-21.5,-3.75,1255,2191.2822,-46.4207,2.0102,23.2218,36.8687,-98.4252,-26.25,_3upR
1646013600000,17.7778,0.932,0,1,1970,-11,-14.25,-4.5,1260,1831.8521,-16.6197,-0.3371,22.7425,41.0216,-87.4016,-21.75,_2dnR
1646013900000,17.7778,3.4568,0,1,1391,-0.75,-6,-10.25,1265,1460.6103,-7.3896,-0.7688,21.9911,41.0216,-87.4016,-19.25,_2dnR
1646014200000,10.5263,-4.8343,0,1,1618,1.25,-11.75,-21.5,1270,1718.859,-8.7316,1.5081,21.8133,39.2651,-89.4737,-30,_2dnR
1646014500000,9.6552,-2.9979,0,1,2263,-5,-16,-26.5,1275,2297.2494,-16.8884,2.6887,22.1711,36.694,-88.9764,-38.5,_2dnR
1646014800000,15.1724,3.3878,0,1,997,-3.25,-3.75,-21,1280,1207.3627,3.1023,-2.1203,22.4991,39.5717,-80.531,-21.75,_2dnR
1646015100000,4.1096,-5.5361,0,1,1305,-5.5,-4,-25.25,1285,1754.1126,-18.9677,-0.4508,23.1585,35.7993,-94.7368,-21.5,_2dnR
1646015400000,0.5525,-6.059,0,1,3489,-12,-17.25,-31.5,1290,4038.1786,-62.2167,2.9284,25.0248,28.7613,-99.2188,-26.75,_2dnR
1646015700000,9.3923,4.7075,0,1,1678,-10.5,-13.5,-19.25,1295,1892.1692,-19.843,0.4395,26.7355,34.3898,-86.6142,-9,_2dnR
1646016000000,3.0612,-1.2741,0,1,3235,-12.25,-18,-29.5,1300,3187.801,-40.9099,2.3998,28.7569,30.1649,-95.7746,-7.75,_3upR
1646016300000,9.3137,2.058,0,1,4577,-5.5,-17.75,-34,1305,3821.2372,-44.725,1.82,31.2587,28.2704,-88.6905,-7.5,_3upR
1646016600000,17.8947,7.8048,0,1,1556,-5.75,-16.5,-20,1310,1254.2635,-10.2109,-5.7732,33.552,33.5254,-73.2283,0.25,_2dnR
1646016900000,18.4211,3.2112,0,1,1845,1.25,-11.5,-15.75,1315,1440.2884,0.3631,0.337,34.6741,33.8777,-70.8333,9.75,_2dnR
1646017200000,21.8935,2.4904,0,0,1377,4.5,-1,-18.5,1320,1235.3292,10.5949,-6.0785,35.7028,34.6336,-69.1667,12.75,_3upR
1646017500000,13.6905,-4.3112,0,1,2427,-3,-8.5,-22.25,1325,2069.3831,-3.5006,-3.4867,37.1195,31.853,-80.3419,-2.75,_3upR
1646017800000,16.6667,-0.7502,0,1,1222,-1.5,-0.5,-19,1330,1203.6846,11.4557,-10.1261,38.4181,33.92,-74.3119,10.5,_3upR
1646018100000,23.8095,5.754,0,0,1496,0.75,5.25,-12.5,1335,1931.706,41.1461,-4.4601,38.3405,38.7815,-60.7843,21.25,_3upR
1646018400000,40.1575,13.2796,0,0,1787,7,4,-12.25,1340,2256.5404,83.3166,0.3178,37.0687,42.9766,-49,8.5,_3upR
1646018700000,35,2.011,0,0,1026,3.75,2,-9.75,1345,1409.3045,74.8944,-4.9974,35.9029,40.4995,-48.1481,5.5,_3upR
1646019000000,36.6667,-0.608,0,0,1145,1,1.75,0.75,1350,1613.3418,83.2814,-2.9395,34.3969,41.3194,-35.2941,19,_3upR
1646019300000,44.4444,5.7407,0,0,482,0.25,7.25,-1.25,1355,863.5997,129.9788,-6.5727,33.0163,44.648,-18.75,20.5,_2dnR
1646019600000,51.3761,7.2137,0,0,1116,3.75,7.25,6.5,1360,2029.8739,129.8441,-2.3447,31.0134,46.3091,-8.1967,24.75,_1dn
1646019900000,48.0392,0.0859,0,0,911,0.75,2.25,7.5,1365,1806.1632,91.9305,-3.881,29.1775,43.7997,-24,20.25,_3upR
1646020200000,40,-6.4718,0,0,1407,-2.75,-2.75,1.25,1370,2961.1706,42.4808,-1.404,28.1167,40.7058,-42,13.5,_4up
1646020500000,38.2716,-3.832,0,0,1665,-6,-2.5,-0.75,1375,3168.0564,-1.9337,0.7098,28.257,37.7935,-60,9,_4up
1646020800000,85.2941,30.7722,0,0,920,2,3,5.25,1380,1813.158,121.1372,2.0358,26.7799,49.5956,-6,4.75,_3upR
1646021100000,95.6522,22.5795,0,0,2872,11.75,9.25,16.25,1385,4148.3517,183.5365,5.0264,25.8736,59.0198,-5.4054,17.75,_1dn
1646021400000,80.3922,-6.7207,1,0,1719,12.5,6.75,13.75,1390,2328.749,140.35,-1.1678,25.5563,56.7065,-23.8095,7.5,_2dnR
1646021700000,63.7363,-16.1906,0,0,1207,3,4.75,7.25,1395,1585.8285,92.5177,-1.2474,24.112,51.8985,-39.2857,-0.25,_3upR
1646022000000,63.7363,-5.552,0,0,1162,-5,7,4.5,1400,1564.9279,87.0593,-4.3787,22.7881,51.8985,-39.2857,3,_3upR
1646022300000,65.9341,1.4652,0,0,1019,-3,9.75,7.5,1405,1469.8326,86.245,-2.5607,21.0044,52.6338,-36.9048,8.25,_3upR
1646022600000,78.022,8.7912,0,0,1167,3.25,6.25,9,1410,1636.8435,108.4923,-2.3924,19.8995,56.6132,-23.8095,4.25,_2dnR
1646022900000,78.5714,4.3956,0,0,1828,3.75,-1.25,8.25,1415,2895.2573,104.3179,-1.5126,19.6756,57.3243,-21.4286,-8.25,_1dn
1646023200000,71.4286,-4.5788,0,0,612,1.5,-1.25,5.75,1420,1122.9611,81.8018,-3.7063,19.3049,54.4059,-28.5714,-8,_2dnR
1646023500000,67.8571,-4.7619,0,0,1044,-1.75,1.5,6.25,1425,1960.9423,67.9364,-1.912,18.0072,52.9359,-32.1429,-0.75,_3upR
1646023800000,58.3333,-7.5397,0,0,566,-4,-0.5,6.5,1430,1163.9518,35.7299,-4.0257,16.8176,49.0782,-41.6667,2.25,_4up
1646024100000,60.7143,-1.5873,0,0,672,-2.5,-0.75,9.25,1435,1462.641,17.91,-1.5986,15.7392,50.0706,-47.1429,2.25,_4up
1646024400000,76.1905,11.1111,0,0,1242,2.25,0,6.25,0,2670.9493,91.0145,1.1016,15.2987,56.1323,-41.6667,-3.5,_3upR
1646024700000,86.9048,12.3016,0,0,907,6,2,0.5,5,2309.8265,147.873,-1.6356,15.2302,59.8168,-25,-7.25,_3upR
1646025000000,92.8571,7.5397,1,0,654,6.75,4.25,3.25,10,1653.9229,150.8585,-2.4765,15.5631,61.7632,-11.6279,-2,_4up
1646025300000,85.3933,-2.9918,1,0,814,3,5.25,6.25,15,2157.4655,123.396,-0.8802,16.2528,60.4848,-26.5306,-0.25,_4up
1646025600000,97.7528,5.7517,1,0,450,3.75,9.5,9,20,1222.8792,148.2949,-2.6099,16.885,64.8502,-4.0816,2.25,_4up
1646025900000,98.8372,4.8428,1,0,1019,5.25,12,11.25,25,2581.4413,157.7697,0.4864,18.2242,68.9344,-1.6667,2,_2dnR
1646026200000,81.25,-11.3633,1,0,2388,6.25,9.25,9.25,30,4935.7385,138.3764,1.3931,20.2802,69.5772,-19.7368,3.25,_2dnR
1646026500000,84.2105,-3.8887,1,0,1095,4,8,9.75,35,2196.6728,127.9803,-4.4697,22.1649,70.5734,-15.7895,8.75,_2dnR
1646026800000,77.6316,-3.3991,0,0,871,0.25,5.25,9.5,40,1689.4095,104.3766,-1.8758,22.7096,66.6076,-22.3684,6.25,_2dnR
1646027100000,68.4211,-8.3333,0,0,626,-2.5,4,9.25,45,1248.1487,79.7301,-3.0853,23.094,61.3429,-31.5789,2.5,_4up
1646027400000,75,1.3158,0,0,775,-1.5,2.25,12,50,1470.562,87.2098,0.1871,22.9722,63.5857,-25,3,_3upR
1646027700000,69.7368,-1.3158,0,0,1190,-1.5,-1.25,10.5,55,2201.7854,67.8781,-1.551,23.0909,60.5213,-34.8485,-1,_4up
1646028000000,88.3721,10.6691,0,0,1725,6,3.5,13,60,3532.2047,145.4945,6.2042,24.5863,69.6854,-15.625,3.75,_1dn
1646028300000,76.7442,-1.5402,0,0,1077,2.5,0.75,8.5,65,2212.5873,97.2197,-3.2588,25.9571,62.774,-36.3636,-1.25,_1dn
1646028600000,82.5581,0,1,0,742,4,3,8.25,70,1557.4678,111.1843,-6.4935,27.2136,64.6845,-28.3019,-1.5,_1dn
1646028900000,63.9535,-10.4651,0,0,1079,-5.25,0.75,4.75,75,2107.3171,18.335,-0.8741,27.1354,54.8565,-62,-4,_3upR
1646029200000,51.1628,-14.7287,0,0,1079,-5.25,-3,-1,80,2011.8654,-44.4481,3.0563,25.197,49.2448,-80.7692,-12.75,_4up
1646029500000,63.1579,3.7332,0,0,827,-3,0.75,0,85,1627.1309,40.0199,4.2235,24.0113,55.5571,-53.8462,-10.75,_4up
1646029800000,56.25,-0.6069,0,0,875,1,-4.5,-1,90,1980.5717,41.5182,-2.417,22.9245,55.5571,-53.8462,-13.75,_4up
1646030100000,67.2727,5.0459,0,0,566,6,0.75,1.25,95,1409.6177,97.9454,-1.2903,22.7554,59.8064,-34.6154,-7.25,_2dnR
1646030400000,86.7925,16.6874,0,0,798,5,2.25,5,100,1969.9088,137.0179,-1.2446,23.1175,63.9433,-13.4615,-3.25,_1dn
1646030700000,78.8462,1.209,0,0,1073,4,5.25,5.75,105,2653.9998,106.5547,-2.5181,23.4495,61.4349,-21.1538,1,_4up
1646031000000,48.0769,-23.1616,0,0,452,-2.25,3.75,0.75,110,1269.1397,27.9986,2.3083,22.2924,52.4557,-51.9231,1.25,_4up
1646031300000,28.8462,-23.0769,0,0,1345,-7.75,-2.5,-1.5,115,3387.0402,-16.6918,-0.8418,20.6553,47.7021,-71.1538,-0.75,_4up
1646031600000,95.5882,38.0845,0,0,3134,6.5,10,5.75,120,5479.5938,169.1976,19.3736,21.559,65.0018,-4.4118,6.5,_1dn
1646031900000,54.023,-5.4628,0,0,2792,5.5,3.25,4,125,3747.7032,99.2304,6.4873,23.2093,57.5282,-45.977,2.75,_2dnR
1646032200000,33.3333,-27.6482,0,0,2803,3.5,-4.25,-1.75,130,3108.8271,41.022,4.5341,22.1973,51.1168,-66.6667,-7,_4up
1646032500000,29.8851,-9.1954,0,0,2756,-10.25,-3.25,1.5,135,2667.1392,29.187,3.7907,21.2697,50.1016,-70.1149,-4.5,_4up
1646032800000,52.8736,14.1762,0,0,1743,-0.25,5.25,9,140,1537.9312,90.6754,3.6932,20.5321,56.3994,-49.3976,8.5,_4up
1646033100000,55.1724,9.1954,0,0,4991,4.5,8.25,5.75,145,3522.2415,90.7131,2.3863,21.1519,56.9916,-46.988,7,_4up
1646033400000,97.7273,29.1362,0,0,4337,15,4.75,15.25,150,2882.071,168.9513,4.6136,22.1362,66.4392,-2.381,9.75,_4up
1646033700000,81.3008,3.234,0,0,5009,13.5,13.25,16.5,155,2995.786,158.4606,1.875,24.2078,69.1619,-19.3277,12.75,_4up
1646034000000,97.6923,5.4522,1,0,3516,19.5,24.25,20.25,160,2042.2238,161.4106,0.38,26.2997,73.658,-2.381,22.5,_2dnR
1646034300000,85.7143,-2.5215,1,0,5933,13,28,24.75,165,3021.9261,145.5075,1.5046,28.9532,75.261,-14.6497,23,_4up
1646034600000,70.0637,-14.4264,0,0,3509,3.25,17,22.25,170,1669.2461,104.866,1.2243,30.3438,65.739,-29.9363,13.25,_4up
1646034900000,77.0701,-0.546,0,0,3328,-0.5,19,27.5,175,1683.8079,108.7469,-0.0312,31.5442,67.7774,-22.9299,21.5,_2dnR
1646035200000,96.1783,15.0743,1,0,7117,4.25,17.25,22,180,3249.7347,127.8552,5.8308,33.0639,72.6234,-4.0541,7,_1dn
1646035500000,82.1656,-2.9724,1,0,4145,5,8,21.5,185,1948.6788,94.6393,-0.1638,34.4844,64.8242,-18.9189,5,_1dn
1646035800000,71.9745,-11.465,0,0,4636,-2.25,-2.5,21.75,190,2091.1899,69.9649,11.9907,33.3912,59.7346,-29.932,1.5,_2dnR
1646036100000,70.7006,-4.2463,0,0,3358,-10,-5.75,22.25,195,1662.9795,59.7972,0.3682,32.3891,59.1018,-31.7241,-2,_1dn
1646036400000,60.5096,-7.2187,0,0,3112,-8.75,-3.5,13.25,200,1561.4042,23.4935,2.3055,30.4641,54.1003,-52.5424,-9,_1dn
1646036700000,70.7006,3.397,0,0,2782,-0.5,-2.75,16.5,205,1425.8346,39.7815,-3.5778,28.6996,57.9796,-39.3162,-10.75,_1dn
1646037000000,51.3514,-9.5025,0,0,2609,-6.5,-16.5,0.75,210,1628.0636,-35.4772,-0.4646,26.6336,50.4248,-94.7368,-21.75,_1dn
